user_id,duration,event,total_spend,days_since_signup,window_1d_total_events,window_1d_login_count,window_1d_purchase_count,window_1d_view_count,window_1d_click_count,window_1d_error_count,window_1d_total_session,window_1d_total_purchase,window_1d_avg_session,window_1d_avg_purchase,window_1d_conversion_rate,window_1d_error_rate,window_7d_total_events,window_7d_login_count,window_7d_purchase_count,window_7d_view_count,window_7d_click_count,window_7d_error_count,window_7d_total_session,window_7d_total_purchase,window_7d_avg_session,window_7d_avg_purchase,window_7d_conversion_rate,window_7d_error_rate,window_14d_total_events,window_14d_login_count,window_14d_purchase_count,window_14d_view_count,window_14d_click_count,window_14d_error_count,window_14d_total_session,window_14d_total_purchase,window_14d_avg_session,window_14d_avg_purchase,window_14d_conversion_rate,window_14d_error_rate,window_30d_total_events,window_30d_login_count,window_30d_purchase_count,window_30d_view_count,window_30d_click_count,window_30d_error_count,window_30d_total_session,window_30d_total_purchase,window_30d_avg_session,window_30d_avg_purchase,window_30d_conversion_rate,window_30d_error_rate,days_since_last_event,days_between_first_last,event_frequency,avg_days_between_events,std_days_between_events,median_days_between_events,user_level,region,channel
user_000010,303,0,-0.12934485141988758,1.3526976762263971,-0.2526455763199559,-0.12340351046845911,-0.07088812050083343,-0.14285714285714302,-0.12340351046845935,0.0,-0.11878587251846015,-0.07088812050083347,-0.11878587251846015,-0.07088812050083347,-0.07088812050083343,0.0,0.979422203413478,-0.36099743619057745,-0.17586311452816514,-0.3333333333333335,-0.27435163058436823,-0.16012815380508677,-0.31076483972568886,-0.14106490488621745,-0.3204846409881355,-0.14106490488621745,-0.17586311452816514,-0.15093078638240207,0.3300211542233136,-0.45714439920785976,-0.24124895481858263,-0.5007101267603481,-0.42008402520840193,-0.26366402215232204,-0.3988012783421799,-0.18503298923501255,-0.4196890020108885,-0.18503298923501255,-0.23840558150220348,-0.24999999999999933,1.0925503769376341,-0.5830456780137142,-0.41558138688564833,2.2512252473863863,-0.533120662791234,-0.31448545101657494,-0.5186608870150162,-0.3564594381602972,-0.5514470464473187,-0.37444088065895753,-0.40359288563085766,-0.2870083071156282,-0.5991930280012867,1.442249824450653,-0.3738222997817957,0.44441327232782635,0.27442543127414787,0.19914251156301999,1,3,3
user_000011,358,0,1.4737778168095386,1.889037453413088,3.958114029012642,-0.12340351046845911,-0.07088812050083343,7.000000000000007,-0.12340351046845935,0.0,-0.11878587251846015,-0.07088812050083347,-0.11878587251846015,-0.07088812050083347,-0.07088812050083343,0.0,0.979422203413478,-0.36099743619057745,-0.17586311452816514,3.0000000000000013,-0.27435163058436823,-0.16012815380508677,-0.31076483972568886,-0.14106490488621745,-0.3204846409881355,-0.14106490488621745,-0.17586311452816514,-0.15093078638240207,0.3300211542233136,-0.45714439920785976,-0.24124895481858263,1.8836238101936904,-0.42008402520840193,-0.26366402215232204,-0.3988012783421799,-0.18503298923501255,-0.4196890020108885,-0.18503298923501255,-0.23840558150220348,-0.24999999999999933,0.35929509040230917,-0.5830456780137142,-0.41558138688564833,2.2512252473863863,-0.533120662791234,-0.31448545101657494,-0.5186608870150162,-0.3564594381602972,-0.5514470464473187,-0.37444088065895753,-0.40359288563085766,-0.2870083071156282,-0.6573106836380233,2.057011251652217,-0.3562752961498267,0.3113101625665584,0.5405818530870216,-0.15023031574052367,3,2,4
user_000012,39,1,1.0853798245169515,-1.2217332542697195,-0.2526455763199559,-0.12340351046845911,-0.07088812050083343,-0.14285714285714302,-0.12340351046845935,0.0,-0.11878587251846015,-0.07088812050083347,-0.11878587251846015,-0.07088812050083347,-0.07088812050083343,0.0,-0.6261879661168138,-0.36099743619057745,-0.17586311452816514,-0.3333333333333335,-0.27435163058436823,-0.16012815380508677,-0.31076483972568886,-0.14106490488621745,-0.3204846409881355,-0.14106490488621745,-0.17586311452816514,-0.15093078638240207,-0.915341691902398,-0.45714439920785976,-0.24124895481858263,-0.5007101267603481,-0.42008402520840193,-0.26366402215232204,-0.3988012783421799,-0.18503298923501255,-0.4196890020108885,-0.18503298923501255,-0.23840558150220348,-0.24999999999999933,-1.1072154826683405,-0.5830456780137142,-0.41558138688564833,-0.7305300471651187,-0.533120662791234,-0.31448545101657494,-0.5186608870150162,-0.3564594381602972,-0.5514470464473187,-0.37444088065895753,-0.40359288563085766,-0.2870083071156282,1.7061406442767768,-1.1241351811685738,-0.12572350642180424,-0.14114797790664194,-0.3011533168198571,-0.6742895566958392,0,0,3
user_000013,118,1,-1.3828916952672257,-0.45135430158338163,-0.2526455763199559,-0.12340351046845911,-0.07088812050083343,-0.14285714285714302,-0.12340351046845935,0.0,-0.11878587251846015,-0.07088812050083347,-0.11878587251846015,-0.07088812050083347,-0.07088812050083343,0.0,-0.6261879661168138,-0.36099743619057745,-0.17586311452816514,-0.3333333333333335,-0.27435163058436823,-0.16012815380508677,-0.31076483972568886,-0.14106490488621745,-0.3204846409881355,-0.14106490488621745,-0.17586311452816514,-0.15093078638240207,-0.915341691902398,-0.45714439920785976,-0.24124895481858263,-0.5007101267603481,-0.42008402520840193,-0.26366402215232204,-0.3988012783421799,-0.18503298923501255,-0.4196890020108885,-0.18503298923501255,-0.23840558150220348,-0.24999999999999933,-1.1072154826683405,-0.5830456780137142,-0.41558138688564833,-0.7305300471651187,-0.533120662791234,-0.31448545101657494,-0.5186608870150162,-0.3564594381602972,-0.5514470464473187,-0.37444088065895753,-0.40359288563085766,-0.2870083071156282,0.7375130508481432,-0.4898575181828333,-0.11867070999111448,-0.535835671434847,-0.324865466881664,0.024456097911248156,1,4,1
user_000014,178,0,0.3529848232309561,0.13374363716573578,-0.2526455763199559,-0.12340351046845911,-0.07088812050083343,-0.14285714285714302,-0.12340351046845935,0.0,-0.11878587251846015,-0.07088812050083347,-0.11878587251846015,-0.07088812050083347,-0.07088812050083343,0.0,0.979422203413478,-0.36099743619057745,-0.17586311452816514,-0.3333333333333335,3.644957377763749,-0.16012815380508677,-0.31076483972568886,-0.14106490488621745,-0.3204846409881355,-0.14106490488621745,-0.17586311452816514,-0.15093078638240207,1.5753840003490254,1.6207846881005938,-0.24124895481858263,-0.5007101267603481,2.3804761428476113,-0.26366402215232204,1.8956290308781176,-0.18503298923501255,2.4349457051160455,-0.18503298923501255,-0.23840558150220348,-0.24999999999999933,1.0925503769376341,0.8930193296159419,-0.41558138688564833,-0.7305300471651187,1.3052264502819868,3.17979733805648,1.2099022535420312,-0.3564594381602972,1.8859796519143432,-0.37444088065895753,-0.40359288563085766,1.9421824277630368,-0.5991930280925396,0.017564612205759077,-0.056606101401044294,-0.744247119613675,-0.8015996294503183,-0.49960314304406733,3,0,2
user_000015,186,0,-0.9534193835923817,0.2117566956656181,-0.2526455763199559,-0.12340351046845911,-0.07088812050083343,-0.14285714285714302,-0.12340351046845935,0.0,-0.11878587251846015,-0.07088812050083347,-0.11878587251846015,-0.07088812050083347,-0.07088812050083343,0.0,-0.6261879661168138,-0.36099743619057745,-0.17586311452816514,-0.3333333333333335,-0.27435163058436823,-0.16012815380508677,-0.31076483972568886,-0.14106490488621745,-0.3204846409881355,-0.14106490488621745,-0.17586311452816514,-0.15093078638240207,0.3300211542233136,1.6207846881005938,-0.24124895481858263,-0.5007101267603481,-0.42008402520840193,-0.26366402215232204,2.7196712355512798,-0.18503298923501255,3.4601847233352507,-0.18503298923501255,-0.23840558150220348,-0.24999999999999933,1.0925503769376341,0.8930193296159419,1.8932040958123981,-0.7305300471651187,1.3052264502819868,-0.31448545101657494,1.8307138665761367,3.19565099614089,2.761378857623808,3.7143692653191596,1.9821778668668228,-0.2870083071156282,-0.4829577169063102,0.1639363805870838,-0.3676344239944642,0.49941073781946155,1.1939406457469717,-0.3249167293922955,2,4,2
user_000016,99,0,0.40723273172423036,-0.6366353155206022,3.958114029012642,-0.12340351046845911,-0.07088812050083343,7.000000000000007,-0.12340351046845935,0.0,-0.11878587251846015,-0.07088812050083347,-0.11878587251846015,-0.07088812050083347,-0.07088812050083343,0.0,0.979422203413478,-0.36099743619057745,-0.17586311452816514,3.0000000000000013,-0.27435163058436823,-0.16012815380508677,-0.31076483972568886,-0.14106490488621745,-0.3204846409881355,-0.14106490488621745,-0.17586311452816514,-0.15093078638240207,0.3300211542233136,-0.45714439920785976,-0.24124895481858263,1.8836238101936904,-0.42008402520840193,-0.26366402215232204,-0.3988012783421799,-0.18503298923501255,-0.4196890020108885,-0.18503298923501255,-0.23840558150220348,-0.24999999999999933,0.35929509040230917,0.8930193296159419,-0.41558138688564833,0.7603476001106337,-0.533120662791234,-0.31448545101657494,2.0682993535548286,-0.3564594381602972,3.096395378292241,-0.37444088065895753,-0.40359288563085766,-0.2870083071156282,-0.6573106837420526,-0.5971968149958048,-0.35810098881918695,0.6417571190919292,-0.31234177371881616,0.7232017525183355,4,0,4
user_000017,341,0,-0.533527863998278,1.7232597041008382,-0.2526455763199559,-0.12340351046845911,-0.07088812050083343,-0.14285714285714302,-0.12340351046845935,0.0,-0.11878587251846015,-0.07088812050083347,-0.11878587251846015,-0.07088812050083347,-0.07088812050083343,0.0,0.979422203413478,-0.36099743619057745,-0.17586311452816514,-0.3333333333333335,3.644957377763749,-0.16012815380508677,-0.31076483972568886,-0.14106490488621745,-0.3204846409881355,-0.14106490488621745,-0.17586311452816514,-0.15093078638240207,0.3300211542233136,-0.45714439920785976,-0.24124895481858263,-0.5007101267603481,2.3804761428476113,-0.26366402215232204,-0.3988012783421799,-0.18503298923501255,-0.4196890020108885,-0.18503298923501255,-0.23840558150220348,-0.24999999999999933,1.0925503769376341,-0.5830456780137142,-0.41558138688564833,0.7603476001106337,3.1435735633552078,-0.31448545101657494,-0.5186608870150162,-0.3564594381602972,-0.5514470464473187,-0.37444088065895753,-0.40359288563085766,-0.2870083071156282,-0.6185655800099238,1.842332658026274,-0.41080716511277265,0.7005523635305567,1.0913853816382977,-0.15023031574052367,0,3,2
user_000018,61,0,0.5008550343382125,-1.0071973433950432,-0.2526455763199559,-0.12340351046845911,-0.07088812050083343,-0.14285714285714302,-0.12340351046845935,0.0,-0.11878587251846015,-0.07088812050083347,-0.11878587251846015,-0.07088812050083347,-0.07088812050083343,0.0,-0.6261879661168138,-0.36099743619057745,-0.17586311452816514,-0.3333333333333335,-0.27435163058436823,-0.16012815380508677,-0.31076483972568886,-0.14106490488621745,-0.3204846409881355,-0.14106490488621745,-0.17586311452816514,-0.15093078638240207,-0.915341691902398,-0.45714439920785976,-0.24124895481858263,-0.5007101267603481,-0.42008402520840193,-0.26366402215232204,-0.3988012783421799,-0.18503298923501255,-0.4196890020108885,-0.18503298923501255,-0.23840558150220348,-0.24999999999999933,-1.1072154826683405,-0.5830456780137142,-0.41558138688564833,-0.7305300471651187,-0.533120662791234,-0.31448545101657494,-0.5186608870150162,-0.3564594381602972,-0.5514470464473187,-0.37444088065895753,-0.40359288563085766,-0.2870083071156282,0.175709046558697,-1.4168787179312232,2.984559719512394,-1.9916509344487185,-1.7574958846052517,-1.3730352113029265,4,1,3
user_000019,262,0,0.2991361144077129,0.9528807514145001,-0.2526455763199559,-0.12340351046845911,-0.07088812050083343,-0.14285714285714302,-0.12340351046845935,0.0,-0.11878587251846015,-0.07088812050083347,-0.11878587251846015,-0.07088812050083347,-0.07088812050083343,0.0,-0.6261879661168138,-0.36099743619057745,-0.17586311452816514,-0.3333333333333335,-0.27435163058436823,-0.16012815380508677,-0.31076483972568886,-0.14106490488621745,-0.3204846409881355,-0.14106490488621745,-0.17586311452816514,-0.15093078638240207,0.3300211542233136,-0.45714439920785976,-0.24124895481858263,-0.5007101267603481,-0.42008402520840193,3.792705549421863,-0.3988012783421799,-0.18503298923501255,-0.4196890020108885,-0.18503298923501255,-0.23840558150220348,4.749999999999987,0.35929509040230917,-0.5830456780137142,-0.41558138688564833,-0.7305300471651187,1.3052264502819868,3.17979733805648,-0.5186608870150162,-0.3564594381602972,-0.5514470464473187,-0.37444088065895753,-0.40359288563085766,3.0567777952023696,-0.4248400613583675,0.9153114582778841,-0.3456425223969496,0.2896371233126675,0.4781035532595839,-0.49960314304406733,4,4,4
user_000020,226,1,-1.5844742219771315,0.6018219881650297,-0.2526455763199559,-0.12340351046845911,-0.07088812050083343,-0.14285714285714302,-0.12340351046845935,0.0,-0.11878587251846015,-0.07088812050083347,-0.11878587251846015,-0.07088812050083347,-0.07088812050083343,0.0,-0.6261879661168138,-0.36099743619057745,-0.17586311452816514,-0.3333333333333335,-0.27435163058436823,-0.16012815380508677,-0.31076483972568886,-0.14106490488621745,-0.3204846409881355,-0.14106490488621745,-0.17586311452816514,-0.15093078638240207,-0.915341691902398,-0.45714439920785976,-0.24124895481858263,-0.5007101267603481,-0.42008402520840193,-0.26366402215232204,-0.3988012783421799,-0.18503298923501255,-0.4196890020108885,-0.18503298923501255,-0.23840558150220348,-0.24999999999999933,-1.1072154826683405,-0.5830456780137142,-0.41558138688564833,-0.7305300471651187,-0.533120662791234,-0.31448545101657494,-0.5186608870150162,-0.3564594381602972,-0.5514470464473187,-0.37444088065895753,-0.40359288563085766,-0.2870083071156282,1.5317876773434733,0.759181572004471,-0.1608938673836954,-0.49701393108781045,-0.19214363679018753,-0.49960314304406733,0,0,1
user_000021,145,0,-0.023357339026700095,-0.1880602291462788,3.958114029012642,-0.12340351046845911,-0.07088812050083343,-0.14285714285714302,8.10349718742883,0.0,-0.11878587251846015,-0.07088812050083347,-0.11878587251846015,-0.07088812050083347,-0.07088812050083343,0.0,0.979422203413478,-0.36099743619057745,-0.17586311452816514,-0.3333333333333335,3.644957377763749,-0.16012815380508677,-0.31076483972568886,-0.14106490488621745,-0.3204846409881355,-0.14106490488621745,-0.17586311452816514,-0.15093078638240207,1.5753840003490254,-0.45714439920785976,-0.24124895481858263,1.8836238101936904,2.3804761428476113,-0.26366402215232204,-0.3988012783421799,-0.18503298923501255,-0.4196890020108885,-0.18503298923501255,-0.23840558150220348,-0.24999999999999933,0.35929509040230917,-0.5830456780137142,-0.41558138688564833,0.7603476001106337,1.3052264502819868,-0.31448545101657494,-0.5186608870150162,-0.3564594381602972,-0.5514470464473187,-0.37444088065895753,-0.40359288563085766,-0.2870083071156282,-0.6573106838286011,-0.17759774563600722,-0.29054193377900106,0.08531217411773806,0.6267919386140024,-0.49960314304406733,3,4,0
user_000022,21,1,1.4548757124335785,-1.3972626358944549,-0.2526455763199559,-0.12340351046845911,-0.07088812050083343,-0.14285714285714302,-0.12340351046845935,0.0,-0.11878587251846015,-0.07088812050083347,-0.11878587251846015,-0.07088812050083347,-0.07088812050083343,0.0,-0.6261879661168138,-0.36099743619057745,-0.17586311452816514,-0.3333333333333335,-0.27435163058436823,-0.16012815380508677,-0.31076483972568886,-0.14106490488621745,-0.3204846409881355,-0.14106490488621745,-0.17586311452816514,-0.15093078638240207,0.3300211542233136,-0.45714439920785976,-0.24124895481858263,-0.5007101267603481,-0.42008402520840193,3.792705549421863,-0.3988012783421799,-0.18503298923501255,-0.4196890020108885,-0.18503298923501255,-0.23840558150220348,4.749999999999987,0.35929509040230917,-0.5830456780137142,-0.41558138688564833,0.7603476001106337,-0.533120662791234,3.17979733805648,-0.5186608870150162,-0.3564594381602972,-0.5514470464473187,-0.37444088065895753,-0.40359288563085766,3.0567777952023696,-0.4248400614206996,-1.2412325958736337,0.2692330936968241,-0.9952262655414464,-0.7651656945318921,-0.49960314304406733,0,1,0
