level_id,obstacle_density,time_limit,enemy_count,platform_gap,moving_obstacle_ratio,powerup_count,checkpoint_count,level_length,base_difficulty_score,novice_completion_rate,novice_avg_attempts,novice_avg_time,novice_quit_rate,novice_perfect_rate,intermediate_completion_rate,intermediate_avg_attempts,intermediate_avg_time,intermediate_quit_rate,intermediate_perfect_rate,expert_completion_rate,expert_avg_attempts,expert_avg_time,expert_quit_rate,expert_perfect_rate,novice_death_zone_1,novice_death_zone_2,novice_death_zone_3,novice_death_zone_4,novice_death_zone_5,novice_total_death_density,novice_frustration_index,novice_consecutive_fail_rate,novice_rage_quit_rate,novice_checkpoint_utilization,novice_avg_death_position,novice_death_concentration,intermediate_death_zone_1,intermediate_death_zone_2,intermediate_death_zone_3,intermediate_death_zone_4,intermediate_death_zone_5,intermediate_total_death_density,intermediate_frustration_index,intermediate_consecutive_fail_rate,intermediate_rage_quit_rate,intermediate_checkpoint_utilization,intermediate_avg_death_position,intermediate_death_concentration,expert_death_zone_1,expert_death_zone_2,expert_death_zone_3,expert_death_zone_4,expert_death_zone_5,expert_total_death_density,expert_frustration_index,expert_consecutive_fail_rate,expert_rage_quit_rate,expert_checkpoint_utilization,expert_avg_death_position,expert_death_concentration,total_plays,unique_players,actual_completion_rate,actual_avg_attempts,actual_quit_rate,actual_avg_time,actual_perfect_rate,actual_rage_quit_rate,avg_num_deaths,actual_novice_completion_rate,actual_novice_avg_attempts,actual_novice_quit_rate,actual_novice_rage_quit_rate,actual_novice_avg_time,actual_intermediate_completion_rate,actual_intermediate_avg_attempts,actual_intermediate_quit_rate,actual_intermediate_rage_quit_rate,actual_intermediate_avg_time,actual_expert_completion_rate,actual_expert_avg_attempts,actual_expert_quit_rate,actual_expert_rage_quit_rate,actual_expert_avg_time
Level_049,0.2686841117373119,35,13,2.6052973078392716,0.5928965194320472,2,0,182,0.38202177195707226,0.3014515223363755,13.88495415250423,35.0,0.4056554778073777,0.056658713754367006,0.5873106885184907,5.173067131551951,29.598152520497734,0.2648346447211859,0.26658043522770586,0.6116954667936717,2.8222920573084562,11.79200128066643,0.1379963879230341,0.5017004526703216,0.03766531993014919,0.11808046872965428,0.05607468125431603,0.041542273507306,0.04387004505012654,0.7019310614965875,0.4757065385163761,0.2886345527009794,0.1088693123033135,0.9020510776890818,0.5012815688091657,0.1679830003218993,0.024235059808521607,0.07898897610849166,0.05067670628932197,0.04647333079047162,0.0444673395216365,0.6881951660738336,0.3721162228594289,0.18996417915401692,0.04539763467389763,0.9362070812826158,0.44531167282887346,0.11461046158879988,0.028706098279042126,0.09263111309432151,0.07596691119640958,0.013826696612519278,0.045388002748118876,0.7982716703842977,0.394238075025394,0.11298493690891198,0.030401367079068875,0.9875570119922471,0.4067361576113828,0.11589440302542384,128,128,0.5625,6.203125,0.1953125,26.07919912497657,0.1640625,0.0546875,5.82258064516129,0.2692307692307692,12.461538461538462,0.8076923076923077,0.15384615384615385,32.731823746429576,0.6153846153846154,5.0,0.05128205128205128,0.038461538461538464,30.143032779729406,0.7083333333333334,3.3333333333333335,0.0,0.0,11.865529255664367
Level_050,0.12394178221021082,128,4,2.5958217617778447,0.4595784905439295,3,0,284,0.22215864935709767,0.4119338155997815,8.600659956964892,123.72397764976155,0.26081753225006804,0.12273882337934681,0.7023855806895495,2.999321371754968,82.02489316486782,0.210982098874817,0.31968042749459463,0.707788141982255,2.994005814419264,52.457079556517456,0.10704542898215456,0.5670207528608481,0.0,0.022910210843025622,0.017261346666776152,0.0235510021017426,0.014904895083166912,0.1856829221985912,0.16146646445534132,0.1514543596509751,0.02126935816755334,0.9735460131653519,0.4102231778364233,0.12615509669753994,0.01136423535759918,0.033243578862295696,0.024634796058229998,0.027672418281207173,0.014742380120223693,0.31384432935262707,0.20189477838210448,0.11052944018440614,0.01716193539116479,0.9280828589460529,0.31720586901660347,0.10558735147191657,0.01612656268052607,0.013660221563697249,0.06837982525347482,0.005039228168364887,0.03511205325179171,0.43043724041810283,0.18136309677785625,0.08340958993638792,0.0,0.9866591717589325,0.36059381122856904,0.15849309898980535,131,131,0.6335877862595419,4.32824427480916,0.0916030534351145,78.17785149289736,0.21374045801526717,0.0,3.934959349593496,0.4074074074074074,9.074074074074074,0.4444444444444444,0.0,122.90182877541423,0.704225352112676,3.1549295774647885,0.0,0.0,79.76983460091712,0.6666666666666666,2.9696969696969697,0.0,0.0,52.1977194243213
Level_051,0.43783385110582346,153,11,1.6717328994874256,0.6734630214066177,1,1,94,0.27986733088701504,0.4383833017722695,9.429737152378511,153.0,0.35772540020633664,0.0978124793389209,0.5588213667592623,4.404378763203349,101.05171135562321,0.1853093937286163,0.27512852144831795,0.715314614334225,2.6079070339400694,62.91620986549771,0.0735195537149178,0.5437543584133592,0.04324229677218677,0.026091331575918517,0.029937313023573657,0.04327613684386474,0.034657264034548406,0.41847749266503464,0.23759659534318608,0.2570253847887248,0.04558549870439177,0.9042750434023705,0.37963556686261585,0.10316676722968313,0.05326258267764357,0.04875802825506874,0.012867056659412245,0.0,0.03615469866454215,0.42454675155233995,0.16324568246645632,0.14178152562145926,0.010349023397296563,0.9525682388181502,0.38571381200146587,0.12516270535105367,0.02199947571106304,0.07281587870175737,0.021291585361675632,0.0013246978696242915,0.0,0.36544043369872486,0.18755861539148472,0.032148034943163276,0.0024761235770766965,0.9744218852063274,0.4241036651117305,0.19871136480976925,126,126,0.5396825396825397,5.158730158730159,0.0873015873015873,94.84743324203374,0.21428571428571427,0.015873015873015872,4.890756302521009,0.15,10.65,0.55,0.0,146.36460714286133,0.6125,4.475,0.0,0.025,101.82017970323068,0.6153846153846154,3.0384615384615383,0.0,0.0,63.833927098212854
Level_052,0.36005312934444583,66,0,1.537048755844163,0.1118179013010316,3,0,107,0.16223038627993663,0.5617348645012699,7.1311660983895635,66.0,0.2090057680687643,0.1462205253270425,0.698117386961918,3.7146075710439552,50.03837171218184,0.10711212126542698,0.3706140633402156,0.6836398153884835,3.144930392195522,24.370353694230147,0.10398145677003026,0.6184411903902983,0.009821821868128501,0.018357238941095522,0.03572658063613774,0.03794318728754913,0.0,0.2405214338307048,0.16593844260108725,0.1629746168803135,0.03436319527033978,0.943814195911014,0.45365769914245024,0.1571007040068565,0.00018086316223682453,0.03022309860494695,0.0,0.04579756516942936,0.02120174356587569,0.2737790932918484,0.13638651192647702,0.08094165420560939,0.0,0.9788823150658452,0.3895748968941322,0.16667048653802363,0.02114849072849584,0.004213369304062216,0.0066722842599286954,0.0279441594418554,0.05551525950462399,0.35940925874988944,0.17892802669882146,0.06201554627308869,0.010411462264849342,0.970465311345241,0.3413819875727091,0.15403394379263022,131,131,0.6641221374045801,4.061068702290076,0.015267175572519083,46.01769758747308,0.24427480916030533,0.0,3.6178861788617884,0.4,7.05,0.1,0.0,64.42022035183163,0.7349397590361446,3.566265060240964,0.0,0.0,50.134147445009646,0.6428571428571429,3.392857142857143,0.0,0.0,23.888607397217612
Level_053,0.42579957662567564,53,6,1.1835176798267657,0.6362138494879122,0,3,298,0.31810816671459247,0.33670787492000226,12.22259329988658,50.96519992655675,0.33549015933511495,0.08223121299025488,0.5861203842781926,3.5479975124310115,36.03851780790005,0.19669642907607554,0.24888399667903346,0.6239455005246706,2.0378717550892422,23.19870435214525,0.12984270267308112,0.5173261441195793,0.02709665680635382,0.07425394061171192,0.005384588366889157,0.02828867383286442,0.037848462778627995,0.4082471970441186,0.26962523033986563,0.19496839868315136,0.047635837538629974,0.9032406382310123,0.367561425098013,0.18144031565280833,0.027472767030967862,0.0027873028704280683,0.023755543492612927,0.04388228941451293,0.028498949463507946,0.35527365181332177,0.1782606706019636,0.15046070372611492,0.016255071860874496,0.9498865474338092,0.4920464197749068,0.12317017885315336,0.049840529312119075,0.036001501276715135,0.048092549671174975,0.034577725266798996,0.061216727222642556,0.7149034029106147,0.33452433221265965,0.08155471563212797,0.03876369263517346,0.9584286730955531,0.4578598773859626,0.1,143,143,0.6013986013986014,4.678321678321678,0.11888111888111888,34.33207260666172,0.13986013986013987,0.02097902097902098,4.51937984496124,0.4,11.24,0.68,0.04,51.05518182173718,0.6091954022988506,3.67816091954023,0.0,0.011494252873563218,36.164099383634614,0.7419354838709677,2.193548387096774,0.0,0.03225806451612903,22.839528635778294
Level_054,0.4079309401710595,122,12,0.6409387416273178,0.16130185603819563,1,0,292,0.2765134219336071,0.45729069483167384,10.479819181963459,122.0,0.2654387184260456,0.1353971840709304,0.6056486218409901,4.399135660392643,92.28065031656399,0.15531306437584363,0.30777771469875714,0.6603826586910436,2.6575877387176297,50.21153864762429,0.13046224946482027,0.5604721264335012,0.046073039830605324,0.07595198959774435,0.021896141290169535,0.0,0.034930862666491924,0.4223686030411799,0.2544040365783692,0.19328823429518335,0.05978117185769152,0.9133050586159726,0.4565630774539429,0.17939920214243357,0.027764993478254674,0.05506090542980033,0.0,0.033976427105938824,0.015561360584618223,0.37204510602966284,0.17534021829402868,0.12988151156483355,0.008010236937314376,0.936893007031204,0.35524752793332026,0.14759851969595905,0.03773636085919073,0.03347018094353936,0.017746749750418747,0.02583295815905599,0.014128068122694709,0.40117386732126287,0.17669884983790674,0.06166388598572582,0.0004451401312612086,0.9834261208259306,0.36167594927401014,0.1,142,142,0.5985915492957746,4.753521126760563,0.1056338028169014,84.9963235655855,0.23943661971830985,0.014084507042253521,4.46969696969697,0.391304347826087,10.695652173913043,0.6521739130434783,0.043478260869565216,111.75383918889679,0.6395348837209303,4.162790697674419,0.0,0.011627906976744186,94.03755692389831,0.6363636363636364,2.1515151515151514,0.0,0.0,49.849396169537556
Level_055,0.28915999152443406,75,6,2.661805940637633,0.13092475429256362,2,3,80,0.2054524532326155,0.5741891642607666,7.15734567012232,72.33745382846664,0.2990894435887205,0.16845132588897313,0.6183954023832674,4.25745412209757,50.60115634679803,0.13342598724342003,0.3378306650678134,0.6402528498716623,1.8668891655517177,36.075175738392026,0.05422784654817746,0.6088448684197317,0.0384425793405442,0.0,0.025853151668094605,0.06944428572285107,0.03513478794936825,0.3988068460388207,0.2374194551920609,0.2339159903615702,0.04115992283158077,0.9170428437926177,0.4322100971951951,0.17369458880178384,0.0,0.0,0.05009934534979582,0.0048203985808111145,0.03108388603568232,0.24173722001846615,0.16937140412525406,0.10075058787458824,0.0,0.9629594734723977,0.3639056844437829,0.20639333904369725,0.0,0.02522220583905352,0.061811334259302894,0.03204589232063174,0.030356057317954075,0.46503456202276483,0.18187170559387558,0.021605844651621544,0.014691662664759462,0.9662147979056446,0.31310139536986714,0.13263251118333053,133,133,0.5939849624060151,4.315789473684211,0.03759398496240601,49.02176509504071,0.23308270676691728,0.0,3.96,0.5909090909090909,6.818181818181818,0.18181818181818182,0.0,67.32721546890453,0.5921052631578947,4.407894736842105,0.013157894736842105,0.0,50.208053890276894,0.6,2.5428571428571427,0.0,0.0,35.14777220714276
Level_056,0.4187496940092467,124,8,2.532252522825194,0.13141263834479436,0,3,72,0.22536112472948283,0.5423264875710081,8.24828335577598,121.21679865938583,0.24516656772827608,0.12066284645543955,0.5973979880559853,3.19806848849026,70.62624650818294,0.12635463253351883,0.296443145926674,0.6576246008856579,2.7226826406632427,61.62885610434369,0.1067657617146123,0.5662582894846057,0.046936572988939156,0.020363468506606017,0.022187295130950198,0.011701221167665631,0.0,0.23896216884081142,0.11662607108052785,0.14742377703596912,0.0,0.9205420014787367,0.3566134394379609,0.1955998864974271,0.011925813412185227,0.0373207876164304,0.06778967488291562,0.02760735702870818,0.0,0.4065613246097915,0.1824088147039291,0.0914100311694287,0.032053819621411475,0.9693764161610375,0.382579488880167,0.16632999941252768,0.032438206033124195,0.050757018292269945,0.04381931183639381,0.0536154260350387,0.0542769060515154,0.731016526156582,0.3108760109779063,0.05205942606410152,0.0305903213251516,0.9518542783879322,0.30023371292133777,0.1,144,144,0.625,3.951388888888889,0.0625,77.56002854446095,0.2638888888888889,0.006944444444444444,3.7421875,0.5357142857142857,7.857142857142857,0.2857142857142857,0.0,115.35278616390244,0.6708860759493671,3.0253164556962027,0.0,0.0,72.6160852869049,0.5945945945945946,2.972972972972973,0.02702702702702703,0.02702702702702703,63.70264801531773
Level_057,0.0853970008207678,128,2,2.9992941832153264,0.6516597761851057,1,3,219,0.20464402743838164,0.48176968679705284,8.527203564818704,127.39534385911404,0.22143342839084057,0.12371749978478498,0.6452392758716415,4.473438412925905,85.28170649770298,0.1278402457511174,0.34599169502593397,0.6840991439754953,2.934589360900766,52.84003311786552,0.040913832865958,0.570450677876362,0.0,0.03215969056501184,0.03877856887595523,0.009146493693922127,0.016692458817444033,0.22854454067365823,0.13771818424999768,0.18845484761034245,0.02278112105616455,0.93693919100814,0.4514808759785691,0.16893701223365812,0.0,0.024559215383225395,0.029318111247645526,0.0,0.018981192464576573,0.20478921491685181,0.08485963376257848,0.07186680529255635,0.016311934759445645,0.9617914956128236,0.31206815086572837,0.1424667043872604,0.03448671462808895,0.0,0.01777684370078097,0.0025619747499407153,0.05075450317129668,0.32855893872564185,0.16144238878809014,0.020390102768411862,0.0,1.0,0.2706789025784928,0.15400736319748212,152,152,0.6578947368421053,5.125,0.05921052631578947,82.83764083107008,0.2236842105263158,0.006578947368421052,4.6506849315068495,0.5862068965517241,8.275862068965518,0.27586206896551724,0.0,121.75041739927364,0.6703296703296703,4.758241758241758,0.01098901098901099,0.01098901098901099,83.28877407883867,0.6875,3.3125,0.0,0.0,51.517807659554336
Level_058,0.12839314496765808,145,8,2.9915920926847637,0.5321577765569602,2,2,187,0.23352231309193858,0.4692842585333223,8.37160788423844,141.78010579149205,0.2514803455259935,0.13824160811317487,0.6834947161440144,4.077688009418531,95.00072429611348,0.17964131392340194,0.3015901444712455,0.738634418144264,2.350072654580126,64.65689409879072,0.11077545773819314,0.5686472489262863,0.00281055174237454,0.016982919099882858,0.025868720572365795,0.006328565722981476,0.040495989855589165,0.2184123791494566,0.1657440521617217,0.18441662205551634,0.024652269602081812,0.9509078470543612,0.38090659950682776,0.1845656567444839,0.026482582873653383,0.022721072538637407,0.05136165703146082,0.02461601748191172,0.02645718622425607,0.4262223973124748,0.22011142552672813,0.11150450447340034,0.016007545596337276,0.9043780526555577,0.4229763873246954,0.12022229488566438,0.017967514549689378,0.05962622483719743,0.019910999925197147,0.0,0.050043940657293486,0.4591629196476881,0.20752991920395705,0.06276887045014393,0.008719474708491956,0.9658801335683108,0.36750547426302255,0.12957633544842925,126,126,0.6111111111111112,4.992063492063492,0.09523809523809523,93.24403011461594,0.19047619047619047,0.007936507936507936,4.8,0.5172413793103449,8.482758620689655,0.3103448275862069,0.0,130.98901512815684,0.582089552238806,4.686567164179104,0.04477611940298507,0.014925373134328358,96.11072113129934,0.7666666666666667,2.3,0.0,0.0,63.766824686191235
Level_059,0.06809091556421523,96,13,1.8885792640065686,0.4184523398152955,0,0,209,0.2942964175260589,0.4192630079099987,10.69764653882361,96.0,0.32378267375117925,0.09345919432617923,0.6064576945851775,4.001865412329267,69.13420586526402,0.1463815735572461,0.28805530557517356,0.6806946785633697,1.4042044737489743,44.954311231351795,0.11110189050318713,0.5725426038234573,0.01263694238305665,0.07264061236023733,0.025980488000465297,0.024562444442181218,0.019742795242640193,0.36737097722796497,0.24606020177408428,0.21254763451065728,0.052732542557911294,0.8827343465690535,0.4321532484744164,0.19719417883261733,0.011262900335023873,0.011679946664770083,0.047047176313467616,0.024037536022694744,0.05438176029547383,0.4171458386883925,0.1755342730789229,0.12620179389361888,0.013035682050666022,0.9592953204122958,0.3815190504232931,0.1300545294580817,0.025251417536422193,0.06193010331441025,0.0060232291262303575,0.025522421533152297,0.03340105661754727,0.47341420744984014,0.21957352456544504,0.04523122493489601,0.0018344243680967695,0.99423877995812,0.40266955139076244,0.1305401531866183,132,132,0.5303030303030303,4.613636363636363,0.09848484848484848,66.71612385678903,0.20454545454545456,0.022727272727272728,4.646551724137931,0.375,10.166666666666666,0.5416666666666666,0.08333333333333333,95.20126841805902,0.5375,4.0,0.0,0.0125,68.44747283392542,0.6428571428571429,1.6071428571428572,0.0,0.0,48.33755124188376
Level_060,0.18013213230530573,157,0,2.4224685379512763,0.287064387298802,0,1,156,0.14441707995542938,0.6538141984162883,6.546528929431035,146.32992257181496,0.15163963399414548,0.1771140265951607,0.6731564734291228,3.1274521008145824,101.64713343589023,0.12084660480712899,0.3474396047932527,0.7446918095884341,2.4460750652912777,70.01412656000333,0.06858768538349808,0.6127819873035621,0.02731514950855038,0.015492681068586736,0.0,0.0,0.023022886498332076,0.15546274471764143,0.07713081214822229,0.10503236224274771,0.012579857574613393,0.9773056810243372,0.37078292392073275,0.17457925564225737,0.011676045193454082,0.003978962935929891,0.032763100920706924,0.013833018432174736,0.014246402762289015,0.21501767200809524,0.09554570552538998,0.11331933147910986,0.0,1.0,0.34799731442332055,0.1516686140357958,0.003064007565850641,0.0,0.0365640921974909,0.0,0.007533735075882894,0.14676488996861692,0.04904065677232442,0.08846318437983827,0.0,0.9659934502453397,0.32619498060801255,0.24744776790519432,116,116,0.6379310344827587,3.7413793103448274,0.04310344827586207,101.95106460720469,0.25862068965517243,0.0,3.75,0.7058823529411765,7.588235294117647,0.29411764705882354,0.0,148.37412445845786,0.6323529411764706,3.2941176470588234,0.0,0.0,102.36149722325268,0.6129032258064516,2.6129032258064515,0.0,0.0,71.7023635174625
Level_061,0.2054709158757928,47,0,2.86191432470607,0.7017604326504867,1,1,230,0.280970196851231,0.3967315223585737,9.628476433526412,47.0,0.2862379523929224,0.11389260389875581,0.6278572878939941,4.52692503107071,29.88472794544255,0.20809557013093455,0.2849257464300966,0.7161083095253447,2.892697748309709,21.118119643032227,0.06588143269769761,0.5436543020340224,0.0077358763473414655,0.0,0.09290201140392927,0.01966762334674004,0.05335190214307906,0.4101012308900646,0.2633010127858109,0.2115331049254801,0.036298811541558854,0.9404709156289206,0.405672641666965,0.22598329662693914,0.03433732034760671,0.008734771034670191,0.055126614103923235,0.007628971371847735,0.0386691558339011,0.40614870151546784,0.20336410377852623,0.1409046903654131,0.038116813338088126,0.9303705435855799,0.3897906101448985,0.1353967577416649,0.03231736589272148,0.01995264153840489,0.07737944520734165,0.060780078853075487,0.03977753284595504,0.7163910094395066,0.32524010270386766,0.07116781750897294,0.010347742225009246,0.9791400029839142,0.47455836859985046,0.10786230129618958,140,140,0.65,5.05,0.1,29.86684983414501,0.15714285714285714,0.02857142857142857,4.7384615384615385,0.5384615384615384,9.26923076923077,0.5,0.0,45.4599842943858,0.632183908045977,4.459770114942529,0.011494252873563218,0.034482758620689655,29.348088958728194,0.8148148148148148,2.888888888888889,0.0,0.037037037037037035,21.240848275261104
Level_062,0.15853961270955835,54,13,2.624118476693529,0.3139560859381083,4,0,207,0.3122914986781216,0.369123527951345,10.964232483899002,54.0,0.32086905033515956,0.06699074045102894,0.423354244959905,4.5363346851311785,29.313982185704518,0.18383284339714062,0.29129956599194706,0.6526002361748755,2.951646974308341,27.668310906002173,0.08557284425582565,0.5514276002191789,0.011139992442598744,0.06647265092569034,0.05533793049247269,0.021853428536394926,0.0,0.3655778969921968,0.1388961697064771,0.22612844306285992,0.010040758671560577,0.9013779143596305,0.46545701312923776,0.18133294852500428,0.012105736207887153,0.07574905314616029,0.06948630782023256,0.014889210515670673,0.034188987172943046,0.5801990743633371,0.2831620121738595,0.1296030453230639,0.04500012586771929,0.9302886050237513,0.38544967418526493,0.13033237058943714,0.020438528740205606,0.061927273332160956,0.09161990228076573,0.02712624658229812,0.007989214314891406,0.6507106777098779,0.3279425151751124,0.04432060254867824,0.020627986868795523,0.9558798870263733,0.4863181099516554,0.14058370595172628,138,138,0.42028985507246375,5.659420289855072,0.15942028985507245,32.648587124607246,0.15217391304347827,0.028985507246376812,5.355555555555555,0.40625,10.8125,0.65625,0.0625,49.09056547355331,0.38461538461538464,4.397435897435898,0.01282051282051282,0.02564102564102564,28.126191194645255,0.5357142857142857,3.2857142857142856,0.0,0.0,27.443664415444623
Level_063,0.38149500366077177,83,3,1.118370254357994,0.6532795515772617,0,2,88,0.22652497892567416,0.4388745297500385,6.903285723024879,80.33893705994092,0.24366437913324815,0.1625623346785538,0.6875445508243495,4.0815778276285775,52.139166898719445,0.07225934038514667,0.3252597828407746,0.7175870019798911,3.161551045332695,38.69264370116611,0.09946583896084424,0.5540108320996685,0.0037987448192313283,0.0,0.002894743060117987,0.017655703725505362,0.0679461381900045,0.21796033724012803,0.16968949094431005,0.18134018524220108,0.018583409655330868,0.8844635882798536,0.4302844275978803,0.3103125390033071,0.033734741297929687,0.03604189278272679,0.026534232273582842,0.030255333494893025,0.0149501911666748,0.39777133784488666,0.20162729284441722,0.03248925076972735,0.008851664874755442,0.985789169078684,0.39025774229624194,0.1,0.006907229705607254,0.026516546696005866,0.0337513598664345,0.006999241772345521,0.02325575216941332,0.30319690462885757,0.12703962928846213,0.07507451520566316,0.01721988636443023,0.9703075019402181,0.37386984219804453,0.11095234485575593,135,135,0.6666666666666666,4.266666666666667,0.022222222222222223,49.99852823718873,0.2962962962962963,0.007407407407407408,4.05,0.47619047619047616,7.238095238095238,0.14285714285714285,0.047619047619047616,77.00406625953984,0.6527777777777778,3.9166666666666665,0.0,0.0,53.300870394897316,0.7857142857142857,3.380952380952381,0.0,0.0,37.111696066406445
Level_064,0.19270133067743572,87,8,1.6263603382752339,0.35130792685617473,0,2,208,0.2462232209429465,0.40778832052298875,8.579034942489715,87.0,0.24961833548436926,0.15965048730695405,0.5283468953538851,3.5094489710038888,51.80325336892004,0.12949927295293492,0.26654007215805786,0.6840384629290494,2.055408890438547,31.97114725714945,0.0601899194127347,0.5818045684983472,0.0,0.012342009965707067,0.03097611027495031,0.008213804200403053,0.05754259578523954,0.25758528915461665,0.10193502660271386,0.15631936297747115,0.004217221291969166,0.9129580596128006,0.3110626897152695,0.22252849716765183,0.01216982763716709,0.011408689199411886,0.0019432636137199123,0.00011533953859433829,0.03525223253218806,0.17114652966322524,0.06792384300263618,0.11410462797240334,0.014633350584358789,0.967397782323451,0.38770880944877745,0.2047803844849671,0.020604682791794504,0.026994590147222122,0.049953283610965585,0.009655985200055995,0.0,0.33362675322703744,0.10730560522629556,0.05048224538534019,0.0,0.9523720854362037,0.3087932327175804,0.14928060332663629,138,138,0.5072463768115942,4.050724637681159,0.036231884057971016,48.53597082910423,0.15217391304347827,0.014492753623188406,3.880952380952381,0.3,7.066666666666666,0.13333333333333333,0.03333333333333333,83.57163606895848,0.5063291139240507,3.4556962025316458,0.012658227848101266,0.012658227848101266,49.68576088203723,0.7241379310344828,2.5517241379310347,0.0,0.0,31.33060943500862
Level_065,0.16237380387495232,96,5,0.8228985378787375,0.3015555435399261,2,3,131,0.13799292657671028,0.6543358402411511,5.847912209712677,92.27655773390883,0.12764698722253218,0.15476927778185037,0.6783832579973107,3.188623824631721,57.081900522221936,0.12170559234285944,0.370889634226879,0.7511713005104619,2.6712910765093296,45.667277785869494,0.06357364233058939,0.619641642190018,0.022972447366713195,0.006448047520195984,0.0053237175073555945,0.0,0.0,0.0820503081513274,0.033286612637818125,0.09274010753649407,0.0,0.9876457947644626,0.7652170121439076,0.2766088155248588,0.012029177906821804,0.025103732657068178,0.024953399788957654,0.01892363070235218,0.018575279148661597,0.27991207227467363,0.09916384899637055,0.09850225111383717,0.007787265279889812,0.9873430256054705,0.33660427651675084,0.1,0.0,0.010302887677461115,0.0,0.024027853329802538,0.008885703980925778,0.13448706597503346,0.09345400634933752,0.0683232667268821,0.0,0.9711752388817239,0.3268619152279315,0.17734425907658383,124,124,0.6693548387096774,3.5483870967741935,0.008064516129032258,60.98238862670648,0.25806451612903225,0.008064516129032258,3.2752293577981653,0.5833333333333334,5.583333333333333,0.041666666666666664,0.0,89.77633026195265,0.7464788732394366,3.267605633802817,0.0,0.0,58.142483636092045,0.5517241379310345,2.5517241379310347,0.0,0.034482758620689655,45.194874977276484
Level_066,0.2670784332632994,133,12,2.885127568146806,0.37014382853568517,3,0,149,0.28055845748702696,0.48905808382105476,9.456191984643953,133.0,0.306196040916746,0.10224480802869174,0.5335976621534226,3.537610411443726,89.45946149434248,0.1676490326232497,0.2545267772444757,0.6446107612502588,3.269594054207852,63.11741336467426,0.05998691050152232,0.5482871142490783,0.04960413455073741,0.031156027858108396,0.04954373735417322,0.013117144138746492,0.018207714196858925,0.3816949210884285,0.18617742429503456,0.1860629387036226,0.03438917915781449,0.9076838264789986,0.329098783593027,0.12961795889440478,0.010824160827089303,0.07996184174696488,0.07170894609017253,0.0,0.019805575972800922,0.5124065350606313,0.2635289882322772,0.15617867156554976,0.00872293558390321,0.9245479270948473,0.3758003019107936,0.15574761185601524,0.009821728481625106,0.06598289558409122,0.03083481300996055,0.00783359992027885,0.0,0.3562334403731001,0.15879985440759609,0.02561873681786405,0.0045505085342392,0.953278849550981,0.3822323132989577,0.18470526027792264,141,141,0.5106382978723404,4.709219858156028,0.10638297872340426,84.91566831533649,0.1347517730496454,0.03546099290780142,4.484848484848484,0.37037037037037035,9.555555555555555,0.48148148148148145,0.14814814814814814,124.39337673587745,0.5121951219512195,3.658536585365854,0.024390243902439025,0.012195121951219513,87.26814201264463,0.625,3.3125,0.0,0.0,60.23661934071892
Level_067,0.10636968998990506,53,10,2.0154365861272003,0.24110229933131366,1,0,51,0.24364957131281287,0.46747257264868597,9.833313305774828,53.0,0.2554922204952122,0.1304797015115952,0.552528747729345,3.8935835398281524,42.473939432081266,0.11621067581884038,0.32319109556170805,0.5684168349954128,1.6954651791474924,19.41982458144327,0.11315907205261266,0.5524351221725969,0.006334876378408474,0.07325648796410153,0.04502068468207194,0.02068670194885559,0.020403425783150117,0.3913145162118574,0.20297388901965904,0.17662003311967453,0.04262816984760479,0.9033662892055381,0.449087138742208,0.18672897620882734,0.0,0.005036510205338476,0.0174716285976318,0.04274973055060606,0.0,0.18342546620468472,0.15986538962543723,0.06378101152959348,0.005170798794570574,0.9797644023058477,0.4134360620642729,0.23179949835756547,0.011561644955862635,0.04642620303726894,0.0497389373295545,0.012952909894665047,0.01850444845152623,0.4331329686509473,0.1983372386398765,0.10105348611647738,0.014157204238669414,0.9799307430480414,0.36460308041122225,0.11457074426785985,128,128,0.5,4.671875,0.125,39.37689015013614,0.171875,0.015625,4.52542372881356,0.4166666666666667,10.166666666666666,0.5833333333333334,0.08333333333333333,48.94231414248054,0.525,3.875,0.025,0.0,42.67117865452983,0.5,1.8333333333333333,0.0,0.0,19.875693724471247
Level_068,0.37087879230161586,143,2,1.0716070137586569,0.5980875041410009,1,1,255,0.20971166440811648,0.5670658979436439,7.324625245973439,143.0,0.2716083872182464,0.14502669225871612,0.7007575910628386,3.225739494532537,93.17133589097982,0.11068375100802336,0.3386494369733051,0.6989157929070324,2.663133907538968,62.516840038821265,0.03852049974386665,0.565048382457751,0.04340394060601368,0.0,0.03013205356406206,0.036545969424237365,0.03804561728851689,0.3498111719796279,0.24512781114940357,0.1720477182234767,0.03723610002254401,0.9084219854099617,0.4402199226046258,0.12372451071351344,0.020647699404447113,0.013383425331983428,0.015740656072067996,0.0,0.013622863043107239,0.17818835059351318,0.08493928736085335,0.069918467725252,0.006019979134243389,0.9786033159226222,0.4665655291878609,0.11522902764636857,0.029278168115775677,0.0,0.02333551440790397,0.03977314800505421,0.030629869327929552,0.38282082281814966,0.22817080312939023,0.016006243736567952,0.006888803558602179,1.0,0.34899872056833436,0.10362425809268382,123,123,0.6666666666666666,4.252032520325203,0.06504065040650407,90.91784722844798,0.2601626016260163,0.0,3.8017241379310347,0.5357142857142857,7.25,0.2857142857142857,0.0,132.0578415275023,0.7384615384615385,3.646153846153846,0.0,0.0,89.29050120678113,0.6333333333333333,2.7666666666666666,0.0,0.0,62.55009431024778
