player_id,level_id,player_skill,skill_group,attempts,completed,completion_time,perfect_clear,is_rage_quit,death_positions,num_deaths,play_date
Player_0001,Level_016,0.5993428306022466,intermediate,5,True,155.27446378049396,False,False,"[0.7183488496827588, 0.2435198019038998, 0.6022266655770896, 0.9029450540340225]",4,2026-04-14 22:49:12.864345
Player_0001,Level_013,0.5993428306022466,intermediate,3,True,60.36533079206399,False,False,"[0.9844775468632828, 0.45693731906932566]",2,2026-05-11 22:49:12.865227
Player_0001,Level_169,0.5993428306022466,intermediate,2,True,60.04745426598716,False,False,[0.3897578228058],1,2026-05-21 22:49:12.866125
Player_0001,Level_090,0.5993428306022466,intermediate,1,True,100.90259256176768,False,False,[],0,2026-03-31 22:49:12.866944
Player_0001,Level_112,0.5993428306022466,intermediate,3,True,51.99237930814988,True,False,"[0.5856097020565503, 0.8867745091632848]",2,2026-05-08 22:49:12.868113
Player_0001,Level_091,0.5993428306022466,intermediate,3,True,84.23498954704837,True,False,"[0.47628277328762153, 0.4668849340105821]",2,2026-05-09 22:49:12.870592
Player_0001,Level_107,0.5993428306022466,intermediate,3,True,31.80199173047098,False,False,"[0.08768856544214257, 0.5141620542270416]",2,2026-05-21 22:49:12.872700
Player_0001,Level_077,0.5993428306022466,intermediate,5,False,,False,False,"[0.05269182664565675, 0.3160949348117513, 0.44577063843882303, 0.4335891591215646]",5,2026-05-13 22:49:12.874280
Player_0001,Level_125,0.5993428306022466,intermediate,4,True,21.051489350982997,True,False,"[0.398445914890986, 0.4561679889055216, 0.4034121754387273]",3,2026-05-16 22:49:12.875872
Player_0001,Level_137,0.5993428306022466,intermediate,2,False,,False,False,[0.464128730481424],2,2026-05-17 22:49:12.877356
Player_0001,Level_019,0.5993428306022466,intermediate,4,True,97.3433656859061,False,False,"[0.6692875352200018, 0.5759066958054854, 0.5717541297227087]",3,2026-04-28 22:49:12.878862
Player_0001,Level_149,0.5993428306022466,intermediate,2,True,82.29106848530958,False,False,[0.8395900242745704],1,2026-05-08 22:49:12.881288
Player_0001,Level_033,0.5993428306022466,intermediate,4,False,,False,False,"[0.5464846604215007, 0.3587724105965886, 0.36951761545159617]",4,2026-04-23 22:49:12.882662
Player_0001,Level_115,0.5993428306022466,intermediate,2,True,72.73117907562956,False,False,[0.7699625028296829],1,2026-04-14 22:49:12.884158
Player_0001,Level_027,0.5993428306022466,intermediate,2,False,,False,False,[0.4707823853908563],2,2026-05-13 22:49:12.885307
Player_0001,Level_159,0.5993428306022466,intermediate,1,True,82.42319408542784,False,False,[],0,2026-04-29 22:49:12.886708
Player_0001,Level_172,0.5993428306022466,intermediate,7,True,30.808822325184693,False,False,"[0.08716603270128277, 0.1210457353995053, 0.4386534863643234, 0.5687482662037904, 0.32974619419114787, 0.4587565092329525]",6,2026-04-12 22:49:12.889284
Player_0001,Level_191,0.5993428306022466,intermediate,2,True,30.52832079934056,False,False,[0.6603616188521105],1,2026-05-24 22:49:12.891106
Player_0001,Level_142,0.5993428306022466,intermediate,2,True,130.7138650270173,False,False,[0.9473348666767211],1,2026-05-20 22:49:12.892534
Player_0001,Level_186,0.5993428306022466,intermediate,1,True,21.845000307188638,False,False,[],0,2026-04-15 22:49:12.893480
Player_0001,Level_157,0.5993428306022466,intermediate,3,True,42.7243582638008,False,False,"[0.42782954792115374, 0.5813244077320341]",2,2026-05-05 22:49:12.894346
Player_0001,Level_029,0.5993428306022466,intermediate,2,True,35.6248927836652,True,False,[0.6081334543859102],1,2026-04-06 22:49:12.895189
Player_0001,Level_101,0.5993428306022466,intermediate,3,False,,False,False,"[0.6232208692311649, 0.7953227100046945]",3,2026-04-28 22:49:12.896065
Player_0001,Level_088,0.5993428306022466,intermediate,5,True,17.130158118570883,True,False,"[0.18017084796852875, 0.6463899556358209, 0.5519208948673409, 0.47845116776371416]",4,2026-05-24 22:49:12.897545
Player_0001,Level_046,0.5993428306022466,intermediate,3,True,25.431415449195278,True,False,"[0.7797951241127171, 0.6141589987358732]",2,2026-04-11 22:49:12.898889
Player_0001,Level_194,0.5993428306022466,intermediate,2,True,68.11372779939697,True,False,[0.7834521074974818],1,2026-05-04 22:49:12.900190
Player_0001,Level_085,0.5993428306022466,intermediate,2,True,32.830058194516745,True,False,[0.7737763221975766],1,2026-04-01 22:49:12.901464
Player_0001,Level_080,0.5993428306022466,intermediate,5,False,,False,False,"[0.6018861919850607, 0.2272599888765281, 0.7183008670565056, 0.4930902671424735]",5,2026-04-17 22:49:12.902763
Player_0001,Level_153,0.5993428306022466,intermediate,4,False,,False,False,"[0.2839476462293952, 0.26418023554558145, 0.6772791096869106]",4,2026-05-21 22:49:12.904151
Player_0001,Level_113,0.5993428306022466,intermediate,7,True,78.29445727958667,True,False,"[0.7609430082368835, 0.2939762091499486, 0.7158867406004643, 0.6339249379321437, 0.4120184529885207, 0.37026268663617534]",6,2026-04-22 22:49:12.905590
Player_0001,Level_199,0.5993428306022466,intermediate,3,False,,False,False,"[0.5521182979181538, 0.24960515764111985]",3,2026-04-01 22:49:12.906907
Player_0001,Level_052,0.5993428306022466,intermediate,2,False,,False,False,[0.5167541633139187],2,2026-05-10 22:49:12.908199
Player_0001,Level_196,0.5993428306022466,intermediate,1,True,60.889188856135675,True,False,[],0,2026-04-22 22:49:12.909462
Player_0001,Level_048,0.5993428306022466,intermediate,2,False,,False,False,[0.5203374445674649],2,2026-05-21 22:49:12.910710
Player_0001,Level_075,0.5993428306022466,intermediate,4,True,88.40641780672932,True,False,"[0.8880864446936312, 0.27718333915178794, 0.2550430814067281]",3,2026-04-19 22:49:12.912010
Player_0001,Level_130,0.5993428306022466,intermediate,6,False,,False,False,"[0.7905731712484441, 0.45358963847831146, 0.6111273415373496, 0.6220632760321432, 0.3279595786123082]",6,2026-04-09 22:49:12.913354
Player_0002,Level_079,0.4723471397657631,intermediate,6,True,86.54021373721633,False,False,"[0.2510495045861245, 0.3453565982809138, 0.7421254146133989, 0.5151548155173309, 0.47314275370401343]",5,2026-04-08 22:49:12.914828
Player_0002,Level_013,0.4723471397657631,intermediate,4,True,51.74943616717333,False,False,"[0.27499515925594087, 0.8337854834285136, 0.5767990408747511]",3,2026-05-17 22:49:12.916128
Player_0002,Level_115,0.4723471397657631,intermediate,7,True,68.6416065731025,False,False,"[0.6111319837311414, 0.283025985841311, 0.37667679808535987, 0.7278554523590762, 0.3715257301778964, 0.7466272124437808]",6,2026-04-03 22:49:12.917549
Player_0002,Level_083,0.4723471397657631,intermediate,6,False,,False,False,"[0.4423368180893111, 0.7805545125262733, 0.7373617280130386, 0.8291192314983133, 0.9010877682781778]",6,2026-05-22 22:49:12.918834
Player_0002,Level_177,0.4723471397657631,intermediate,5,True,94.83841322653778,False,False,"[0.5114783166124335, 0.8538568187435791, 0.4229344347131235, 0.9054369907694301]",4,2026-04-21 22:49:12.920210
Player_0002,Level_060,0.4723471397657631,intermediate,2,True,90.01781533462325,True,False,[0.6389666074679514],1,2026-05-17 22:49:12.921991
Player_0002,Level_052,0.4723471397657631,intermediate,3,False,,False,False,"[0.4952437024937919, 0.3196783204428613]",3,2026-05-26 22:49:12.923465
Player_0002,Level_048,0.4723471397657631,intermediate,2,True,101.87936787633114,True,False,[0.7485198210941575],1,2026-05-15 22:49:12.924567
Player_0003,Level_089,0.6295377076201385,intermediate,4,True,85.90737145683747,False,False,"[0.691103084456033, 0.28156197403195554, 0.4685071485318159]",3,2026-05-25 22:49:12.925535
Player_0003,Level_148,0.6295377076201385,intermediate,5,True,60.16611830852672,False,False,"[0.6671365438481008, 0.4670306077651162, 0.7163463411521791, 0.395585864425857]",4,2026-05-12 22:49:12.926392
Player_0003,Level_078,0.6295377076201385,intermediate,4,False,,False,False,"[0.403062811311809, 0.7493268892874322, 0.5315500888427401]",4,2026-05-08 22:49:12.927213
Player_0003,Level_173,0.6295377076201385,intermediate,7,False,,False,False,"[0.7043106866031409, 0.6878942761063553, 0.38989881213288813, 0.3080256664931796, 0.1988184020339939, 0.9470569462058]",7,2026-05-29 22:49:12.928006
Player_0003,Level_062,0.6295377076201385,intermediate,3,True,30.254538312991247,True,False,"[0.7974644438531546, 0.8743120514502672]",2,2026-04-13 22:49:12.928778
Player_0003,Level_133,0.6295377076201385,intermediate,7,True,37.75550069294051,False,False,"[0.39668368712426505, 0.6858228766501283, 0.524718696395043, 0.006305878773428406, 0.35239418671855827, 0.3423143677231755]",6,2026-04-20 22:49:12.929521
Player_0003,Level_191,0.6295377076201385,intermediate,2,True,39.560376550792434,False,False,[0.823213755180273],1,2026-05-03 22:49:12.930281
Player_0003,Level_061,0.6295377076201385,intermediate,2,False,,False,False,[0.16624133411524442],2,2026-05-22 22:49:12.931055
Player_0003,Level_001,0.6295377076201385,intermediate,3,True,78.48197594981107,False,False,"[0.5818551472300654, 0.10504471069885071]",2,2026-04-22 22:49:12.931834
Player_0003,Level_114,0.6295377076201385,intermediate,5,True,11.898134757353516,True,False,"[0.7217144174112873, 0.35176331048597975, 0.8353990964906672, 0.4501709011898566]",4,2026-04-17 22:49:12.932584
Player_0003,Level_055,0.6295377076201385,intermediate,1,False,,False,False,[],1,2026-05-16 22:49:12.933290
Player_0003,Level_144,0.6295377076201385,intermediate,3,True,51.28059346784354,False,False,"[0.025003308967174367, 0.6349719165602113]",2,2026-04-16 22:49:12.934008
Player_0003,Level_196,0.6295377076201385,intermediate,5,True,62.11737869088582,True,False,"[0.20090496412203104, 0.2880912132260555, 0.21893706552970368, 0.2788094475417577]",4,2026-04-06 22:49:12.934764
Player_0003,Level_075,0.6295377076201385,intermediate,6,False,,False,False,"[0.3966081836563731, 0.48331421108278344, 0.5513666604548384, 0.07626064582911457, 0.6904315548502322]",6,2026-05-03 22:49:12.935875
Player_0003,Level_020,0.6295377076201385,intermediate,2,True,107.33366356169178,False,False,[0.5358039705927095],1,2026-05-27 22:49:12.936843
Player_0003,Level_019,0.6295377076201385,intermediate,2,True,129.41603435731784,True,False,[0.5443785446836689],1,2026-04-09 22:49:12.939382
Player_0003,Level_005,0.6295377076201385,intermediate,5,True,66.61390496666152,False,False,"[0.796622734516958, 0.34895848890116027, 0.3437875874487813, 0.22354956082524635]",4,2026-05-04 22:49:12.941447
Player_0003,Level_026,0.6295377076201385,intermediate,5,True,71.05148714212895,True,False,"[0.44286102546705, 0.7230026552576748, 0.3942013696324839, 0.46337178879579144]",4,2026-04-27 22:49:12.943478
Player_0003,Level_189,0.6295377076201385,intermediate,5,True,118.78650283909167,False,False,"[0.8706749553098216, 0.25722972725054427, 0.8882610681359605, 0.20440168376150453]",4,2026-04-22 22:49:12.945033
Player_0003,Level_090,0.6295377076201385,intermediate,1,True,125.39723115613197,False,False,[],0,2026-05-11 22:49:12.946452
Player_0003,Level_175,0.6295377076201385,intermediate,2,True,98.23960319126306,False,False,[0.056916513806783406],1,2026-05-05 22:49:12.948415
Player_0003,Level_015,0.6295377076201385,intermediate,5,True,32.62289998940769,False,False,"[0.3540122935773707, 0.7254492695931136, 0.964766454258225, 0.34888879000274214]",4,2026-04-23 22:49:12.950361
Player_0003,Level_039,0.6295377076201385,intermediate,3,True,82.3926366195733,True,False,"[0.06671305272208446, 0.8370830264274101]",2,2026-05-02 22:49:12.952219
Player_0003,Level_098,0.6295377076201385,intermediate,7,True,52.614655383304765,True,False,"[0.6107549167667871, 0.22327996500939917, 0.42911777142643953, 0.558872308379987, 0.6148441160542055, 0.3822228814173875]",6,2026-04-06 22:49:12.953617
Player_0003,Level_085,0.6295377076201385,intermediate,6,False,,False,False,"[0.619596391741017, 0.6106047129410314, 0.29445376663945505, 0.6486495526305954, 0.2437134320929538]",6,2026-05-01 22:49:12.955135
Player_0003,Level_040,0.6295377076201385,intermediate,1,True,73.45196619408327,False,False,[],0,2026-03-31 22:49:12.957200
Player_0003,Level_079,0.6295377076201385,intermediate,3,True,88.63346475123377,False,False,"[0.46127136956531656, 0.3332782665073002]",2,2026-04-23 22:49:12.959429
Player_0003,Level_066,0.6295377076201385,intermediate,4,True,78.71116492871546,False,False,"[0.8794388839283223, 0.2226251254746311, 0.5978468962935855]",3,2026-05-19 22:49:12.961413
Player_0003,Level_004,0.6295377076201385,intermediate,2,True,104.22721113047781,True,False,[0.6725178536181515],1,2026-05-13 22:49:12.963300
Player_0003,Level_111,0.6295377076201385,intermediate,3,False,,False,False,"[0.9697945986349958, 0.22661993888559598]",3,2026-05-09 22:49:12.965118
Player_0003,Level_022,0.6295377076201385,intermediate,3,True,116.25411175511569,False,False,"[0.5631580133675194, 0.32987925585553557]",2,2026-04-10 22:49:12.967196
Player_0003,Level_122,0.6295377076201385,intermediate,6,True,44.8964741709824,False,False,"[0.4509112374925582, 0.43021978219538043, 0.09338574553950942, 0.46932153862237397, 0.4567822883370172]",5,2026-04-17 22:49:12.969126
Player_0003,Level_128,0.6295377076201385,intermediate,1,False,,False,False,[],1,2026-05-25 22:49:12.970490
Player_0003,Level_171,0.6295377076201385,intermediate,8,True,93.83055725165082,True,False,"[0.45800133923369307, 0.83825510209097, 0.7732894835102021, 0.4410611862371854, 0.7649782433674793, 0.3715382071374626, 0.6021406530858506]",7,2026-04-30 22:49:12.971997
Player_0003,Level_159,0.6295377076201385,intermediate,7,True,76.0022613516326,False,False,"[0.2985292435110357, 0.3387661903127777, 0.1315556722336863, 0.5133608244657584, 0.530290805682243, 0.6152706355952222]",6,2026-05-13 22:49:12.973647
Player_0004,Level_070,0.8046059712816052,expert,2,True,54.34484550086699,False,False,[0.3017986571210457],1,2026-04-28 22:49:12.975128
Player_0004,Level_097,0.8046059712816052,expert,1,False,,False,False,[],1,2026-05-16 22:49:12.976333
Player_0004,Level_175,0.8046059712816052,expert,5,True,77.81221110589769,True,False,"[0.18240510977306, 0.3937900336333289, 0.5472000387836429, 0.43773968083408465]",4,2026-04-01 22:49:12.977588
Player_0004,Level_188,0.8046059712816052,expert,3,False,,False,False,"[0.4648525487835577, 0.4927703573614075]",3,2026-04-02 22:49:12.978756
Player_0004,Level_137,0.8046059712816052,expert,1,True,69.0331453974856,False,False,[],0,2026-05-06 22:49:12.979965
Player_0004,Level_189,0.8046059712816052,expert,2,True,71.4771466681951,True,False,[0.22793741533644388],1,2026-04-26 22:49:12.981295
Player_0004,Level_103,0.8046059712816052,expert,1,True,38.36133411359801,True,False,[],0,2026-05-11 22:49:12.982696
Player_0004,Level_074,0.8046059712816052,expert,3,True,57.11879760251263,True,False,"[0.12343958463646158, 0.8557606435675232]",2,2026-04-30 22:49:12.984061
Player_0004,Level_066,0.8046059712816052,expert,5,True,66.14138031818014,True,False,"[0.3356641146686431, 0.7546527228118446, 0.19761972645863027, 0.39967686692226434]",4,2026-04-07 22:49:12.985412
Player_0004,Level_061,0.8046059712816052,expert,3,True,18.851564173677364,False,False,"[0.2731332866295242, 0.6157868224081622]",2,2026-04-05 22:49:12.986771
Player_0004,Level_146,0.8046059712816052,expert,1,True,16.467626057235194,True,False,[],0,2026-04-23 22:49:12.988175
Player_0004,Level_193,0.8046059712816052,expert,2,True,19.056800727951142,True,False,[0.38605812060501443],1,2026-05-04 22:49:12.989836
Player_0004,Level_019,0.8046059712816052,expert,4,True,71.15248553296952,True,False,"[0.6589456188323104, 0.35106247209560815, 0.3917385677160345]",3,2026-04-10 22:49:12.992002
Player_0004,Level_035,0.8046059712816052,expert,3,True,23.986550022146176,False,False,"[0.34798070593948754, 0.30363725580732315]",2,2026-05-13 22:49:12.992959
Player_0004,Level_109,0.8046059712816052,expert,6,True,53.29011813085412,True,False,"[0.39680542494986454, 0.8274075275712327, 0.5617218122766279, 0.11332938411624477, 0.5711410227528961]",5,2026-04-21 22:49:12.993779
Player_0004,Level_030,0.8046059712816052,expert,4,False,,False,False,"[0.27352745039575205, 0.9383211660762119, 0.6482637109607908]",4,2026-05-25 22:49:12.994545
Player_0004,Level_168,0.8046059712816052,expert,3,True,35.15950038342934,False,False,"[0.929741280884626, 0.22732402955530656]",2,2026-05-05 22:49:12.995304
Player_0004,Level_159,0.8046059712816052,expert,1,True,28.03668697616653,True,False,[],0,2026-05-05 22:49:12.996102
Player_0004,Level_002,0.8046059712816052,expert,5,True,42.37506238319593,True,False,"[0.478588786262963, 0.5817448163010733, 0.7273506822796916, 0.3517600798157053]",4,2026-05-03 22:49:12.996869
Player_0004,Level_100,0.8046059712816052,expert,3,True,68.93650839940966,True,False,"[0.7372518164411681, 0.7138735397923726]",2,2026-05-02 22:49:12.997625
Player_0004,Level_199,0.8046059712816052,expert,1,True,26.759386630159657,True,False,[],0,2026-05-23 22:49:12.998399
Player_0004,Level_069,0.8046059712816052,expert,1,True,25.431317868305293,True,False,[],0,2026-05-27 22:49:12.999154
Player_0004,Level_007,0.8046059712816052,expert,3,True,52.423185682658556,True,False,"[0.6755161027258743, 0.11724990044653424]",2,2026-04-26 22:49:12.999898
Player_0004,Level_075,0.8046059712816052,expert,1,True,87.51058220903137,False,False,[],0,2026-04-08 22:49:13.000618
Player_0004,Level_174,0.8046059712816052,expert,1,True,48.507509778834056,False,False,[],0,2026-05-10 22:49:13.001334
Player_0004,Level_158,0.8046059712816052,expert,3,False,,False,False,"[0.7960337720204268, 0.500117043279497]",3,2026-05-11 22:49:13.002078
Player_0004,Level_162,0.8046059712816052,expert,4,False,,False,False,"[0.7783330795624417, 0.40762883407294853, 0.9433650265029597]",4,2026-04-07 22:49:13.002829
Player_0004,Level_192,0.8046059712816052,expert,3,True,53.69304221565552,False,False,"[0.5735812352606291, 0.519739390922109]",2,2026-04-30 22:49:13.004011
Player_0004,Level_191,0.8046059712816052,expert,1,True,36.27884692931339,True,False,[],0,2026-04-04 22:49:13.005900
Player_0004,Level_166,0.8046059712816052,expert,2,True,71.35383731622379,True,False,[0.17091850370525588],1,2026-04-20 22:49:13.006885
Player_0004,Level_023,0.8046059712816052,expert,1,True,79.40346092562758,True,False,[],0,2026-05-28 22:49:13.007705
Player_0004,Level_181,0.8046059712816052,expert,2,True,47.19605187534885,False,False,[0.3750042546131254],1,2026-05-20 22:49:13.008494
Player_0004,Level_027,0.8046059712816052,expert,4,True,75.62559841257399,False,False,"[0.47238184234154584, 0.26846289566813736, 0.49826733913640947]",3,2026-05-16 22:49:13.009306
Player_0004,Level_008,0.8046059712816052,expert,4,True,53.36040131519786,True,False,"[0.2952402913739149, 0.37408193687533675, 0.3610731349495935]",3,2026-04-20 22:49:13.010076
Player_0004,Level_024,0.8046059712816052,expert,6,False,,False,False,"[0.9280869332354605, 0.36725159522540957, 0.14210238664188593, 0.6911475619164005, 0.8258026785066404]",6,2026-05-10 22:49:13.010814
Player_0004,Level_145,0.8046059712816052,expert,4,True,72.73035271597378,False,False,"[0.17533177957993681, 0.15293041195015744, 0.20717329323036182]",3,2026-05-04 22:49:13.011559
Player_0004,Level_043,0.8046059712816052,expert,4,True,13.417602979793841,False,False,"[0.2479632493740521, 0.541206388123956, 0.7191000299086013]",3,2026-04-06 22:49:13.012290
Player_0004,Level_142,0.8046059712816052,expert,5,True,79.91421910474917,True,False,"[0.3676144200996449, 0.6080834949468192, 0.5265173923983372, 0.43449886019761386]",4,2026-04-02 22:49:13.013054
Player_0004,Level_001,0.8046059712816052,expert,5,True,73.45300649465707,False,False,"[0.054831928411839544, 0.32519541913723676, 0.6552363486937541, 0.07032557657388508]",4,2026-04-01 22:49:13.014240
Player_0004,Level_033,0.8046059712816052,expert,2,True,25.313832462412048,False,False,[0.5853067906261975],1,2026-04-12 22:49:13.015390
Player_0004,Level_186,0.8046059712816052,expert,2,True,14.33841708956084,False,False,[0.4866618042247513],1,2026-05-29 22:49:13.016483
Player_0004,Level_017,0.8046059712816052,expert,3,True,24.26020937006981,True,False,"[0.6679820078824866, 0.8458849286861263]",2,2026-04-21 22:49:13.017567
Player_0004,Level_047,0.8046059712816052,expert,1,True,32.943380725860514,True,False,[],0,2026-04-27 22:49:13.018661
Player_0004,Level_051,0.8046059712816052,expert,3,True,70.53641406544787,True,False,"[0.362398391601772, 0.6733206222085566]",2,2026-04-09 22:49:13.019812
Player_0004,Level_042,0.8046059712816052,expert,2,True,100.23068562787682,True,False,[0.7108146496638651],1,2026-04-13 22:49:13.021375
Player_0004,Level_045,0.8046059712816052,expert,2,True,32.45006774390253,True,False,[0.333089396383897],1,2026-04-09 22:49:13.022930
Player_0005,Level_005,0.4531693250553328,intermediate,2,True,84.178904860416,False,False,[0.21348771027039878],1,2026-04-18 22:49:13.024567
Player_0005,Level_180,0.4531693250553328,intermediate,3,True,15.470006929840844,False,False,"[0.7186228786274853, 0.5904498244238606]",2,2026-05-25 22:49:13.025997
Player_0005,Level_124,0.4531693250553328,intermediate,8,True,101.04374632970912,True,False,"[0.5818167717859785, 0.5553505020153495, 0.5372446428043731, 0.40233508210357366, 0.6083025724011942, 0.3246876067433429, 0.09251938737718204]",7,2026-04-01 22:49:13.027415
Player_0005,Level_036,0.4531693250553328,intermediate,1,False,,False,False,[],1,2026-05-06 22:49:13.029304
Player_0005,Level_032,0.4531693250553328,intermediate,4,False,,False,False,"[0.6801762194684686, 0.652740074187935, 0.48325373982120867]",4,2026-05-12 22:49:13.030696
Player_0005,Level_091,0.4531693250553328,intermediate,6,True,94.50294548257472,True,False,"[0.3606120471252604, 0.2561696197083901, 0.38802505645800955, 0.6592421061791426, 0.3210652934092903]",5,2026-04-19 22:49:13.032082
Player_0005,Level_075,0.4531693250553328,intermediate,7,False,,False,False,"[0.6444805384947003, 0.5818012066413117, 0.533707814509875, 0.3334473455385656, 0.44729327484822634, 0.8630868514803491]",7,2026-05-23 22:49:13.033449
Player_0005,Level_162,0.4531693250553328,intermediate,6,False,,False,False,"[0.5513293233079474, 0.40864307518849996, 0.7895334245148313, 0.6581363983752028, 0.7274450894687855]",6,2026-04-24 22:49:13.034721
Player_0005,Level_133,0.4531693250553328,intermediate,7,False,,False,False,"[0.49344309248559426, 0.7787809064721806, 0.7769288116537737, 0.6550104480491792, 0.5060816733084378, 0.6090108977229242]",7,2026-05-12 22:49:13.035632
Player_0005,Level_189,0.4531693250553328,intermediate,6,False,,False,False,"[0.7185541092582406, 0.4946086383047695, 0.10172496101993005, 0.09659549568169373, 0.536339360267551]",6,2026-05-05 22:49:13.036459
Player_0005,Level_085,0.4531693250553328,intermediate,5,False,,False,True,"[0.758369798478801, 0.9565685826610185, 0.3021259075631375, 0.4647242964142425]",5,2026-04-15 22:49:13.037795
Player_0005,Level_108,0.4531693250553328,intermediate,4,True,70.34282261399788,False,False,"[0.47218760316747554, 0.3340817179591339, 0.5078877111055355]",3,2026-04-15 22:49:13.040037
Player_0005,Level_175,0.4531693250553328,intermediate,7,True,91.20861760418397,False,False,"[0.5071782890857846, 0.529453485807271, 0.3379558107583148, 0.6144737957133901, 0.7563169170064484, 0.6059970844282482]",6,2026-05-03 22:49:13.041189
Player_0005,Level_034,0.4531693250553328,intermediate,7,True,34.50891827334109,False,False,"[0.4912470017304402, 0.4129927087670808, 0.5016985264831003, 0.3502378457002955, 0.35935042667883116, 0.14045518140521196]",6,2026-04-15 22:49:13.042068
Player_0005,Level_176,0.4531693250553328,intermediate,4,False,,False,False,"[0.6522940498596727, 0.17086623655929822, 0.7384492623623228]",4,2026-04-18 22:49:13.042853
Player_0005,Level_039,0.4531693250553328,intermediate,5,False,,False,False,"[0.08292301105008208, 0.20736520843973474, 0.9419365877970972, 0.818499734935753]",5,2026-05-16 22:49:13.043622
Player_0005,Level_029,0.4531693250553328,intermediate,7,True,42.282255858687456,False,False,"[0.8308359360225783, 0.3433247013119116, 0.19080622240549588, 0.7935184411761255, 0.4775933247876875, 0.2230770976635525]",6,2026-05-03 22:49:13.044403
Player_0005,Level_004,0.4531693250553328,intermediate,4,False,,False,False,"[0.5509854818366441, 0.2927268593634132, 0.49765041228174356]",4,2026-04-05 22:49:13.045166
Player_0005,Level_058,0.4531693250553328,intermediate,4,False,,False,False,"[0.4872620825255156, 0.15668200617812295, 0.21954235646041537]",4,2026-04-26 22:49:13.045908
Player_0005,Level_081,0.4531693250553328,intermediate,3,True,31.4745368585284,False,False,"[0.438985526267851, 0.7723556424417612]",2,2026-04-12 22:49:13.046634
Player_0005,Level_149,0.4531693250553328,intermediate,2,True,69.79630726061536,False,False,[0.5697733374351862],1,2026-05-13 22:49:13.047373
Player_0005,Level_120,0.4531693250553328,intermediate,3,True,54.1406324701844,False,False,"[0.22700644337335246, 0.6941529401390307]",2,2026-04-18 22:49:13.048138
Player_0005,Level_095,0.4531693250553328,intermediate,2,True,64.14487946828227,True,False,[0.6044439633652052],1,2026-04-27 22:49:13.048924
Player_0005,Level_074,0.4531693250553328,intermediate,5,False,,False,False,"[0.7195785195586694, 0.24863459488456416, 0.4336965514154116, 0.4500464588993422]",5,2026-04-03 22:49:13.049658
Player_0005,Level_107,0.4531693250553328,intermediate,5,False,,False,False,"[0.2970914404603481, 0.9276492658523641, 0.398870869814829, 0.20479404533504547]",5,2026-05-20 22:49:13.050933
Player_0006,Level_145,0.4531726086101639,intermediate,4,True,88.75652875432847,False,False,"[0.17173798730342832, 0.11525753281150435, 0.647518821886757]",3,2026-05-02 22:49:13.052012
Player_0006,Level_176,0.4531726086101639,intermediate,6,True,33.85578805421485,False,False,"[0.6487635692177298, 0.9874782902392814, 0.5605213935531626, 0.9258187204942332, 0.4087863375775993]",5,2026-04-24 22:49:13.052888
Player_0006,Level_100,0.4531726086101639,intermediate,6,True,93.20727305379225,True,False,"[0.6214697024867378, 0.5826908368150798, 0.27129536941415106, 0.39478637031239106, 0.2391680737907971]",5,2026-05-02 22:49:13.053785
Player_0006,Level_152,0.4531726086101639,intermediate,1,True,72.69501741111542,False,False,[],0,2026-04-06 22:49:13.056088
