customer_id,loyalty_tier,loyalty_index,user_segment,preferences,personalized_strategies,product_recommendations,promotion_recommendations,communication_recommendations,expected_outcome,priority_score
CUST_000408,高忠诚度,82.11030715417739,稳定复购理性消费型,"{'top_categories': [np.str_('Clothing'), np.str_('Electronics'), np.str_('Food')], 'top_spend_categories': [np.str_('Electronics'), np.str_('Clothing'), np.str_('Home')], 'price_sensitivity_level': 'low', 'promotion_responsiveness': 'high', 'avg_discount_used': np.float64(0.126328), 'promotion_purchase_rate': np.float64(0.5), 'only_promo_buyer': np.False_, 'never_promo_buyer': np.False_, 'avg_inter_purchase_days': np.float64(20.551020408163264), 'purchase_frequency_level': 'frequent', 'preferred_promo_types': [np.str_('Direct Discount'), np.str_('Bundle Deal')], 'avg_order_value': np.float64(103.43619999999999), 'spending_level': 'medium', 'total_spend': np.float64(5171.8099999999995), 'return_rate': np.float64(0.0), 'days_since_last_purchase': 38, 'activity_level': 'moderate', 'preferred_interaction_types': [np.str_('Click-Through'), np.str_('Email Open')], 'engagement_level': 'high'}","[{'type': 'cross_sell', 'strategy': '基于您对Clothing和Electronics的偏好，推荐配套组合产品', 'expected_impact': '增加购买品类广度'}, {'type': 'retention', 'strategy': '定期寄送专属会员杂志和新品小样，强化品牌归属感', 'expected_impact': '降低流失率 5-10%'}]","[{'category': np.str_('Clothing'), 'recommendation_type': 'personalized', 'rationale': '基于您Clothing品类的历史购买偏好'}, {'category': np.str_('Electronics'), 'recommendation_type': 'complementary', 'rationale': '与Clothing搭配购买的用户推荐'}, {'category': np.str_('Electronics'), 'recommendation_type': 'personalized', 'rationale': '基于您Electronics品类的历史购买偏好'}]","[{'promo_type': np.str_('Direct Discount'), 'target_category': np.str_('Clothing'), 'rationale': '您对Direct Discount促销响应率最高'}, {'promo_type': np.str_('Bundle Deal'), 'target_category': np.str_('Clothing'), 'rationale': '您对Bundle Deal促销响应率最高'}]","[{'channel': '电子邮件', 'frequency': '每周1次', 'best_time': '周二上午'}]",预计在3个月内客户终身价值提升15-25%,5
CUST_000041,高忠诚度,81.74974507595815,稳定复购理性消费型,"{'top_categories': [np.str_('Clothing'), np.str_('Electronics'), np.str_('Home')], 'top_spend_categories': [np.str_('Electronics'), np.str_('Home'), np.str_('Clothing')], 'price_sensitivity_level': 'medium', 'promotion_responsiveness': 'high', 'avg_discount_used': np.float64(0.14275200000000002), 'promotion_purchase_rate': np.float64(0.46), 'only_promo_buyer': np.False_, 'never_promo_buyer': np.False_, 'avg_inter_purchase_days': np.float64(20.918367346938776), 'purchase_frequency_level': 'frequent', 'preferred_promo_types': [np.str_('Direct Discount'), np.str_('Bundle Deal')], 'avg_order_value': np.float64(124.50780000000003), 'spending_level': 'medium', 'total_spend': np.float64(6225.390000000001), 'return_rate': np.float64(0.02), 'days_since_last_purchase': 20, 'activity_level': 'active', 'preferred_interaction_types': [np.str_('Email Open'), np.str_('Social Media')], 'engagement_level': 'medium'}","[{'type': 'cross_sell', 'strategy': '基于您对Clothing和Electronics的偏好，推荐配套组合产品', 'expected_impact': '增加购买品类广度'}, {'type': 'advocacy', 'strategy': '邀请成为品牌大使，享受推荐奖励和专属社群权益', 'expected_impact': '获得3-5个新客户推荐'}, {'type': 'retention', 'strategy': '定期寄送专属会员杂志和新品小样，强化品牌归属感', 'expected_impact': '降低流失率 5-10%'}]","[{'category': np.str_('Clothing'), 'recommendation_type': 'personalized', 'rationale': '基于您Clothing品类的历史购买偏好'}, {'category': np.str_('Electronics'), 'recommendation_type': 'complementary', 'rationale': '与Clothing搭配购买的用户推荐'}, {'category': np.str_('Electronics'), 'recommendation_type': 'personalized', 'rationale': '基于您Electronics品类的历史购买偏好'}]","[{'promo_type': np.str_('Direct Discount'), 'target_category': np.str_('Clothing'), 'rationale': '您对Direct Discount促销响应率最高'}, {'promo_type': np.str_('Bundle Deal'), 'target_category': np.str_('Clothing'), 'rationale': '您对Bundle Deal促销响应率最高'}]","[{'channel': '电子邮件', 'frequency': '每周1次', 'best_time': '周二上午'}, {'channel': '社交媒体', 'frequency': '每周2-3次', 'best_time': '周末下午'}]",预计在3个月内客户终身价值提升15-25%,5
CUST_000429,高忠诚度,81.29461945984563,稳定复购理性消费型,"{'top_categories': [np.str_('Home'), np.str_('Clothing'), np.str_('Food')], 'top_spend_categories': [np.str_('Electronics'), np.str_('Home'), np.str_('Sports')], 'price_sensitivity_level': 'low', 'promotion_responsiveness': 'medium', 'avg_discount_used': np.float64(0.06322857142857144), 'promotion_purchase_rate': np.float64(0.22448979591836735), 'only_promo_buyer': np.False_, 'never_promo_buyer': np.False_, 'avg_inter_purchase_days': np.float64(21.875), 'purchase_frequency_level': 'frequent', 'preferred_promo_types': [np.str_('Direct Discount'), np.str_('Coupon')], 'avg_order_value': np.float64(114.2014285714286), 'spending_level': 'medium', 'total_spend': np.float64(5595.870000000001), 'return_rate': np.float64(0.04081632653061224), 'days_since_last_purchase': 16, 'activity_level': 'active', 'preferred_interaction_types': [np.str_('Email Open'), np.str_('Click-Through')], 'engagement_level': 'high'}","[{'type': 'cross_sell', 'strategy': '基于您对Home和Clothing的偏好，推荐配套组合产品', 'expected_impact': '增加购买品类广度'}, {'type': 'advocacy', 'strategy': '邀请成为品牌大使，享受推荐奖励和专属社群权益', 'expected_impact': '获得3-5个新客户推荐'}, {'type': 'retention', 'strategy': '定期寄送专属会员杂志和新品小样，强化品牌归属感', 'expected_impact': '降低流失率 5-10%'}]","[{'category': np.str_('Home'), 'recommendation_type': 'personalized', 'rationale': '基于您Home品类的历史购买偏好'}, {'category': np.str_('Clothing'), 'recommendation_type': 'complementary', 'rationale': '与Home搭配购买的用户推荐'}, {'category': np.str_('Clothing'), 'recommendation_type': 'personalized', 'rationale': '基于您Clothing品类的历史购买偏好'}]",[],"[{'channel': '电子邮件', 'frequency': '每周1次', 'best_time': '周二上午'}]",预计在3个月内客户终身价值提升15-25%,5
CUST_000115,高忠诚度,81.18453000450612,稳定复购理性消费型,"{'top_categories': [np.str_('Clothing'), np.str_('Beauty'), np.str_('Home')], 'top_spend_categories': [np.str_('Electronics'), np.str_('Clothing'), np.str_('Home')], 'price_sensitivity_level': 'low', 'promotion_responsiveness': 'medium', 'avg_discount_used': np.float64(0.08463478260869564), 'promotion_purchase_rate': np.float64(0.32608695652173914), 'only_promo_buyer': np.False_, 'never_promo_buyer': np.False_, 'avg_inter_purchase_days': np.float64(23.666666666666668), 'purchase_frequency_level': 'frequent', 'preferred_promo_types': [np.str_('Bundle Deal'), np.str_('Membership Discount')], 'avg_order_value': np.float64(109.81891304347826), 'spending_level': 'medium', 'total_spend': np.float64(5051.67), 'return_rate': np.float64(0.0), 'days_since_last_purchase': 4, 'activity_level': 'active', 'preferred_interaction_types': [np.str_('Email Open'), np.str_('Click-Through')], 'engagement_level': 'medium'}","[{'type': 'cross_sell', 'strategy': '基于您对Clothing和Beauty的偏好，推荐配套组合产品', 'expected_impact': '增加购买品类广度'}, {'type': 'advocacy', 'strategy': '邀请成为品牌大使，享受推荐奖励和专属社群权益', 'expected_impact': '获得3-5个新客户推荐'}, {'type': 'retention', 'strategy': '定期寄送专属会员杂志和新品小样，强化品牌归属感', 'expected_impact': '降低流失率 5-10%'}]","[{'category': np.str_('Clothing'), 'recommendation_type': 'personalized', 'rationale': '基于您Clothing品类的历史购买偏好'}, {'category': np.str_('Beauty'), 'recommendation_type': 'complementary', 'rationale': '与Clothing搭配购买的用户推荐'}, {'category': np.str_('Beauty'), 'recommendation_type': 'personalized', 'rationale': '基于您Beauty品类的历史购买偏好'}]",[],"[{'channel': '电子邮件', 'frequency': '每周1次', 'best_time': '周二上午'}]",预计在3个月内客户终身价值提升15-25%,5
CUST_000227,高忠诚度,80.87212217610895,稳定复购理性消费型,"{'top_categories': [np.str_('Clothing'), np.str_('Beauty'), np.str_('Electronics')], 'top_spend_categories': [np.str_('Electronics'), np.str_('Clothing'), np.str_('Beauty')], 'price_sensitivity_level': 'medium', 'promotion_responsiveness': 'low', 'avg_discount_used': np.float64(0.05739347826086956), 'promotion_purchase_rate': np.float64(0.21739130434782608), 'only_promo_buyer': np.False_, 'never_promo_buyer': np.False_, 'avg_inter_purchase_days': np.float64(23.6), 'purchase_frequency_level': 'frequent', 'preferred_promo_types': [np.str_('Coupon'), np.str_('Direct Discount')], 'avg_order_value': np.float64(101.3991304347826), 'spending_level': 'medium', 'total_spend': np.float64(4664.36), 'return_rate': np.float64(0.021739130434782608), 'days_since_last_purchase': 1, 'activity_level': 'active', 'preferred_interaction_types': [np.str_('Email Open'), np.str_('Click-Through')], 'engagement_level': 'medium'}","[{'type': 'cross_sell', 'strategy': '基于您对Clothing和Beauty的偏好，推荐配套组合产品', 'expected_impact': '增加购买品类广度'}, {'type': 'advocacy', 'strategy': '邀请成为品牌大使，享受推荐奖励和专属社群权益', 'expected_impact': '获得3-5个新客户推荐'}, {'type': 'retention', 'strategy': '定期寄送专属会员杂志和新品小样，强化品牌归属感', 'expected_impact': '降低流失率 5-10%'}]","[{'category': np.str_('Clothing'), 'recommendation_type': 'personalized', 'rationale': '基于您Clothing品类的历史购买偏好'}, {'category': np.str_('Beauty'), 'recommendation_type': 'complementary', 'rationale': '与Clothing搭配购买的用户推荐'}, {'category': np.str_('Beauty'), 'recommendation_type': 'personalized', 'rationale': '基于您Beauty品类的历史购买偏好'}]",[],"[{'channel': '电子邮件', 'frequency': '每周1次', 'best_time': '周二上午'}]",预计在3个月内客户终身价值提升15-25%,5
CUST_000148,高忠诚度,80.80785454561973,稳定复购理性消费型,"{'top_categories': [np.str_('Clothing'), np.str_('Food'), np.str_('Electronics')], 'top_spend_categories': [np.str_('Electronics'), np.str_('Home'), np.str_('Clothing')], 'price_sensitivity_level': 'medium', 'promotion_responsiveness': 'high', 'avg_discount_used': np.float64(0.09387105263157895), 'promotion_purchase_rate': np.float64(0.34210526315789475), 'only_promo_buyer': np.False_, 'never_promo_buyer': np.False_, 'avg_inter_purchase_days': np.float64(28.783783783783782), 'purchase_frequency_level': 'frequent', 'preferred_promo_types': [np.str_('Direct Discount'), np.str_('Seasonal Sale')], 'avg_order_value': np.float64(116.08999999999997), 'spending_level': 'medium', 'total_spend': np.float64(4411.419999999999), 'return_rate': np.float64(0.0), 'days_since_last_purchase': 10, 'activity_level': 'active', 'preferred_interaction_types': [np.str_('Email Open'), np.str_('Click-Through')], 'engagement_level': 'medium'}","[{'type': 'cross_sell', 'strategy': '基于您对Clothing和Food的偏好，推荐配套组合产品', 'expected_impact': '增加购买品类广度'}, {'type': 'advocacy', 'strategy': '邀请成为品牌大使，享受推荐奖励和专属社群权益', 'expected_impact': '获得3-5个新客户推荐'}, {'type': 'retention', 'strategy': '定期寄送专属会员杂志和新品小样，强化品牌归属感', 'expected_impact': '降低流失率 5-10%'}]","[{'category': np.str_('Clothing'), 'recommendation_type': 'personalized', 'rationale': '基于您Clothing品类的历史购买偏好'}, {'category': np.str_('Food'), 'recommendation_type': 'complementary', 'rationale': '与Clothing搭配购买的用户推荐'}, {'category': np.str_('Food'), 'recommendation_type': 'personalized', 'rationale': '基于您Food品类的历史购买偏好'}]","[{'promo_type': np.str_('Direct Discount'), 'target_category': np.str_('Clothing'), 'rationale': '您对Direct Discount促销响应率最高'}, {'promo_type': np.str_('Seasonal Sale'), 'target_category': np.str_('Clothing'), 'rationale': '您对Seasonal Sale促销响应率最高'}]","[{'channel': '电子邮件', 'frequency': '每周1次', 'best_time': '周二上午'}]",预计在3个月内客户终身价值提升15-25%,5
CUST_000416,高忠诚度,80.67265256082801,稳定复购理性消费型,"{'top_categories': [np.str_('Electronics'), np.str_('Clothing'), np.str_('Sports')], 'top_spend_categories': [np.str_('Electronics'), np.str_('Sports'), np.str_('Home')], 'price_sensitivity_level': 'medium', 'promotion_responsiveness': 'high', 'avg_discount_used': np.float64(0.104666), 'promotion_purchase_rate': np.float64(0.3), 'only_promo_buyer': np.False_, 'never_promo_buyer': np.False_, 'avg_inter_purchase_days': np.float64(22.081632653061224), 'purchase_frequency_level': 'frequent', 'preferred_promo_types': [np.str_('Direct Discount'), np.str_('Coupon')], 'avg_order_value': np.float64(124.36800000000001), 'spending_level': 'medium', 'total_spend': np.float64(6218.400000000001), 'return_rate': np.float64(0.02), 'days_since_last_purchase': 2, 'activity_level': 'active', 'preferred_interaction_types': [np.str_('Email Open'), np.str_('App Visit')], 'engagement_level': 'medium'}","[{'type': 'cross_sell', 'strategy': '基于您对Electronics和Clothing的偏好，推荐配套组合产品', 'expected_impact': '增加购买品类广度'}, {'type': 'advocacy', 'strategy': '邀请成为品牌大使，享受推荐奖励和专属社群权益', 'expected_impact': '获得3-5个新客户推荐'}, {'type': 'retention', 'strategy': '定期寄送专属会员杂志和新品小样，强化品牌归属感', 'expected_impact': '降低流失率 5-10%'}]","[{'category': np.str_('Electronics'), 'recommendation_type': 'personalized', 'rationale': '基于您Electronics品类的历史购买偏好'}, {'category': np.str_('Clothing'), 'recommendation_type': 'complementary', 'rationale': '与Electronics搭配购买的用户推荐'}, {'category': np.str_('Clothing'), 'recommendation_type': 'personalized', 'rationale': '基于您Clothing品类的历史购买偏好'}]","[{'promo_type': np.str_('Direct Discount'), 'target_category': np.str_('Electronics'), 'rationale': '您对Direct Discount促销响应率最高'}, {'promo_type': np.str_('Coupon'), 'target_category': np.str_('Electronics'), 'rationale': '您对Coupon促销响应率最高'}]","[{'channel': 'APP推送', 'frequency': '每周1-2次', 'best_time': '工作日晚间'}, {'channel': '电子邮件', 'frequency': '每周1次', 'best_time': '周二上午'}]",预计在3个月内客户终身价值提升15-25%,5
CUST_000058,高忠诚度,80.27941104242889,稳定复购理性消费型,"{'top_categories': [np.str_('Electronics'), np.str_('Clothing'), np.str_('Home')], 'top_spend_categories': [np.str_('Electronics'), np.str_('Home'), np.str_('Clothing')], 'price_sensitivity_level': 'medium', 'promotion_responsiveness': 'medium', 'avg_discount_used': np.float64(0.11345531914893618), 'promotion_purchase_rate': np.float64(0.3617021276595745), 'only_promo_buyer': np.False_, 'never_promo_buyer': np.False_, 'avg_inter_purchase_days': np.float64(23.608695652173914), 'purchase_frequency_level': 'frequent', 'preferred_promo_types': [np.str_('Direct Discount'), np.str_('Membership Discount')], 'avg_order_value': np.float64(134.55404255319147), 'spending_level': 'medium', 'total_spend': np.float64(6324.039999999999), 'return_rate': np.float64(0.02127659574468085), 'days_since_last_purchase': 3, 'activity_level': 'active', 'preferred_interaction_types': [np.str_('Email Open'), np.str_('Support Call')], 'engagement_level': 'medium'}","[{'type': 'cross_sell', 'strategy': '基于您对Electronics和Clothing的偏好，推荐配套组合产品', 'expected_impact': '增加购买品类广度'}, {'type': 'advocacy', 'strategy': '邀请成为品牌大使，享受推荐奖励和专属社群权益', 'expected_impact': '获得3-5个新客户推荐'}, {'type': 'retention', 'strategy': '定期寄送专属会员杂志和新品小样，强化品牌归属感', 'expected_impact': '降低流失率 5-10%'}]","[{'category': np.str_('Electronics'), 'recommendation_type': 'personalized', 'rationale': '基于您Electronics品类的历史购买偏好'}, {'category': np.str_('Clothing'), 'recommendation_type': 'complementary', 'rationale': '与Electronics搭配购买的用户推荐'}, {'category': np.str_('Clothing'), 'recommendation_type': 'personalized', 'rationale': '基于您Clothing品类的历史购买偏好'}]",[],"[{'channel': '电子邮件', 'frequency': '每周1次', 'best_time': '周二上午'}]",预计在3个月内客户终身价值提升15-25%,5
CUST_000380,高忠诚度,80.23450486442836,稳定复购理性消费型,"{'top_categories': [np.str_('Clothing'), np.str_('Food'), np.str_('Beauty')], 'top_spend_categories': [np.str_('Electronics'), np.str_('Clothing'), np.str_('Home')], 'price_sensitivity_level': 'medium', 'promotion_responsiveness': 'high', 'avg_discount_used': np.float64(0.09436388888888889), 'promotion_purchase_rate': np.float64(0.3333333333333333), 'only_promo_buyer': np.False_, 'never_promo_buyer': np.False_, 'avg_inter_purchase_days': np.float64(27.742857142857144), 'purchase_frequency_level': 'frequent', 'preferred_promo_types': [np.str_('Direct Discount'), np.str_('Coupon')], 'avg_order_value': np.float64(87.69944444444444), 'spending_level': 'medium', 'total_spend': np.float64(3157.18), 'return_rate': np.float64(0.0), 'days_since_last_purchase': 16, 'activity_level': 'active', 'preferred_interaction_types': [np.str_('Email Open'), np.str_('Click-Through')], 'engagement_level': 'medium'}","[{'type': 'cross_sell', 'strategy': '基于您对Clothing和Food的偏好，推荐配套组合产品', 'expected_impact': '增加购买品类广度'}, {'type': 'advocacy', 'strategy': '邀请成为品牌大使，享受推荐奖励和专属社群权益', 'expected_impact': '获得3-5个新客户推荐'}, {'type': 'retention', 'strategy': '定期寄送专属会员杂志和新品小样，强化品牌归属感', 'expected_impact': '降低流失率 5-10%'}]","[{'category': np.str_('Clothing'), 'recommendation_type': 'personalized', 'rationale': '基于您Clothing品类的历史购买偏好'}, {'category': np.str_('Food'), 'recommendation_type': 'complementary', 'rationale': '与Clothing搭配购买的用户推荐'}, {'category': np.str_('Food'), 'recommendation_type': 'personalized', 'rationale': '基于您Food品类的历史购买偏好'}]","[{'promo_type': np.str_('Direct Discount'), 'target_category': np.str_('Clothing'), 'rationale': '您对Direct Discount促销响应率最高'}, {'promo_type': np.str_('Coupon'), 'target_category': np.str_('Clothing'), 'rationale': '您对Coupon促销响应率最高'}]","[{'channel': '电子邮件', 'frequency': '每周1次', 'best_time': '周二上午'}]",预计在3个月内客户终身价值提升15-25%,5
CUST_000082,高忠诚度,80.13131156808903,稳定复购理性消费型,"{'top_categories': [np.str_('Clothing'), np.str_('Electronics'), np.str_('Beauty')], 'top_spend_categories': [np.str_('Electronics'), np.str_('Clothing'), np.str_('Sports')], 'price_sensitivity_level': 'low', 'promotion_responsiveness': 'high', 'avg_discount_used': np.float64(0.10758958333333334), 'promotion_purchase_rate': np.float64(0.4375), 'only_promo_buyer': np.False_, 'never_promo_buyer': np.False_, 'avg_inter_purchase_days': np.float64(21.19148936170213), 'purchase_frequency_level': 'frequent', 'preferred_promo_types': [np.str_('Direct Discount'), np.str_('Bundle Deal')], 'avg_order_value': np.float64(129.670625), 'spending_level': 'medium', 'total_spend': np.float64(6224.19), 'return_rate': np.float64(0.020833333333333332), 'days_since_last_purchase': 36, 'activity_level': 'moderate', 'preferred_interaction_types': [np.str_('Social Media'), np.str_('App Visit')], 'engagement_level': 'high'}","[{'type': 'cross_sell', 'strategy': '基于您对Clothing和Electronics的偏好，推荐配套组合产品', 'expected_impact': '增加购买品类广度'}, {'type': 'retention', 'strategy': '定期寄送专属会员杂志和新品小样，强化品牌归属感', 'expected_impact': '降低流失率 5-10%'}]","[{'category': np.str_('Clothing'), 'recommendation_type': 'personalized', 'rationale': '基于您Clothing品类的历史购买偏好'}, {'category': np.str_('Electronics'), 'recommendation_type': 'complementary', 'rationale': '与Clothing搭配购买的用户推荐'}, {'category': np.str_('Electronics'), 'recommendation_type': 'personalized', 'rationale': '基于您Electronics品类的历史购买偏好'}]","[{'promo_type': np.str_('Direct Discount'), 'target_category': np.str_('Clothing'), 'rationale': '您对Direct Discount促销响应率最高'}, {'promo_type': np.str_('Bundle Deal'), 'target_category': np.str_('Clothing'), 'rationale': '您对Bundle Deal促销响应率最高'}]","[{'channel': 'APP推送', 'frequency': '每周1-2次', 'best_time': '工作日晚间'}, {'channel': '社交媒体', 'frequency': '每周2-3次', 'best_time': '周末下午'}]",预计在3个月内客户终身价值提升15-25%,5
CUST_000273,高忠诚度,79.75328416726275,稳定复购理性消费型,"{'top_categories': [np.str_('Clothing'), np.str_('Electronics'), np.str_('Food')], 'top_spend_categories': [np.str_('Electronics'), np.str_('Clothing'), np.str_('Home')], 'price_sensitivity_level': 'low', 'promotion_responsiveness': 'high', 'avg_discount_used': np.float64(0.10345599999999999), 'promotion_purchase_rate': np.float64(0.34), 'only_promo_buyer': np.False_, 'never_promo_buyer': np.False_, 'avg_inter_purchase_days': np.float64(21.020408163265305), 'purchase_frequency_level': 'frequent', 'preferred_promo_types': [np.str_('Direct Discount'), np.str_('Coupon')], 'avg_order_value': np.float64(110.62040000000003), 'spending_level': 'medium', 'total_spend': np.float64(5531.020000000001), 'return_rate': np.float64(0.04), 'days_since_last_purchase': 29, 'activity_level': 'active', 'preferred_interaction_types': [np.str_('Click-Through'), np.str_('App Visit')], 'engagement_level': 'high'}","[{'type': 'cross_sell', 'strategy': '基于您对Clothing和Electronics的偏好，推荐配套组合产品', 'expected_impact': '增加购买品类广度'}, {'type': 'advocacy', 'strategy': '邀请成为品牌大使，享受推荐奖励和专属社群权益', 'expected_impact': '获得3-5个新客户推荐'}, {'type': 'retention', 'strategy': '定期寄送专属会员杂志和新品小样，强化品牌归属感', 'expected_impact': '降低流失率 5-10%'}]","[{'category': np.str_('Clothing'), 'recommendation_type': 'personalized', 'rationale': '基于您Clothing品类的历史购买偏好'}, {'category': np.str_('Electronics'), 'recommendation_type': 'complementary', 'rationale': '与Clothing搭配购买的用户推荐'}, {'category': np.str_('Electronics'), 'recommendation_type': 'personalized', 'rationale': '基于您Electronics品类的历史购买偏好'}]","[{'promo_type': np.str_('Direct Discount'), 'target_category': np.str_('Clothing'), 'rationale': '您对Direct Discount促销响应率最高'}, {'promo_type': np.str_('Coupon'), 'target_category': np.str_('Clothing'), 'rationale': '您对Coupon促销响应率最高'}]","[{'channel': 'APP推送', 'frequency': '每周1-2次', 'best_time': '工作日晚间'}]",预计在3个月内客户终身价值提升15-25%,5
CUST_000432,高忠诚度,79.73097388304899,稳定复购理性消费型,"{'top_categories': [np.str_('Clothing'), np.str_('Food'), np.str_('Home')], 'top_spend_categories': [np.str_('Electronics'), np.str_('Home'), np.str_('Clothing')], 'price_sensitivity_level': 'medium', 'promotion_responsiveness': 'high', 'avg_discount_used': np.float64(0.144466), 'promotion_purchase_rate': np.float64(0.5), 'only_promo_buyer': np.False_, 'never_promo_buyer': np.False_, 'avg_inter_purchase_days': np.float64(21.285714285714285), 'purchase_frequency_level': 'frequent', 'preferred_promo_types': [np.str_('Direct Discount'), np.str_('Bundle Deal')], 'avg_order_value': np.float64(100.56120000000001), 'spending_level': 'medium', 'total_spend': np.float64(5028.06), 'return_rate': np.float64(0.06), 'days_since_last_purchase': 33, 'activity_level': 'moderate', 'preferred_interaction_types': [np.str_('Click-Through'), np.str_('Email Open')], 'engagement_level': 'high'}","[{'type': 'cross_sell', 'strategy': '基于您对Clothing和Food的偏好，推荐配套组合产品', 'expected_impact': '增加购买品类广度'}, {'type': 'retention', 'strategy': '定期寄送专属会员杂志和新品小样，强化品牌归属感', 'expected_impact': '降低流失率 5-10%'}]","[{'category': np.str_('Clothing'), 'recommendation_type': 'personalized', 'rationale': '基于您Clothing品类的历史购买偏好'}, {'category': np.str_('Food'), 'recommendation_type': 'complementary', 'rationale': '与Clothing搭配购买的用户推荐'}, {'category': np.str_('Food'), 'recommendation_type': 'personalized', 'rationale': '基于您Food品类的历史购买偏好'}]","[{'promo_type': np.str_('Direct Discount'), 'target_category': np.str_('Clothing'), 'rationale': '您对Direct Discount促销响应率最高'}, {'promo_type': np.str_('Bundle Deal'), 'target_category': np.str_('Clothing'), 'rationale': '您对Bundle Deal促销响应率最高'}]","[{'channel': '电子邮件', 'frequency': '每周1次', 'best_time': '周二上午'}]",预计在3个月内客户终身价值提升15-25%,5
CUST_000263,高忠诚度,79.52092448766705,普通大众消费型,"{'top_categories': [np.str_('Beauty'), np.str_('Clothing'), np.str_('Home')], 'top_spend_categories': [np.str_('Electronics'), np.str_('Home'), np.str_('Clothing')], 'price_sensitivity_level': 'medium', 'promotion_responsiveness': 'medium', 'avg_discount_used': np.float64(0.07105882352941176), 'promotion_purchase_rate': np.float64(0.2647058823529412), 'only_promo_buyer': np.False_, 'never_promo_buyer': np.False_, 'avg_inter_purchase_days': np.float64(32.90909090909091), 'purchase_frequency_level': 'moderate', 'preferred_promo_types': [np.str_('Direct Discount'), np.str_('Coupon')], 'avg_order_value': np.float64(124.03676470588235), 'spending_level': 'medium', 'total_spend': np.float64(4217.25), 'return_rate': np.float64(0.029411764705882353), 'days_since_last_purchase': 5, 'activity_level': 'active', 'preferred_interaction_types': [np.str_('Email Open'), np.str_('Support Call')], 'engagement_level': 'medium'}","[{'type': 'cross_sell', 'strategy': '基于您对Beauty和Clothing的偏好，推荐配套组合产品', 'expected_impact': '增加购买品类广度'}, {'type': 'advocacy', 'strategy': '邀请成为品牌大使，享受推荐奖励和专属社群权益', 'expected_impact': '获得3-5个新客户推荐'}, {'type': 'retention', 'strategy': '定期寄送专属会员杂志和新品小样，强化品牌归属感', 'expected_impact': '降低流失率 5-10%'}]","[{'category': np.str_('Beauty'), 'recommendation_type': 'personalized', 'rationale': '基于您Beauty品类的历史购买偏好'}, {'category': np.str_('Clothing'), 'recommendation_type': 'complementary', 'rationale': '与Beauty搭配购买的用户推荐'}, {'category': np.str_('Clothing'), 'recommendation_type': 'personalized', 'rationale': '基于您Clothing品类的历史购买偏好'}]",[],"[{'channel': '电子邮件', 'frequency': '每周1次', 'best_time': '周二上午'}]",预计在3个月内客户终身价值提升15-25%,5
CUST_000340,高忠诚度,79.41809754312928,稳定复购理性消费型,"{'top_categories': [np.str_('Clothing'), np.str_('Food'), np.str_('Beauty')], 'top_spend_categories': [np.str_('Electronics'), np.str_('Clothing'), np.str_('Home')], 'price_sensitivity_level': 'medium', 'promotion_responsiveness': 'medium', 'avg_discount_used': np.float64(0.10254000000000002), 'promotion_purchase_rate': np.float64(0.34), 'only_promo_buyer': np.False_, 'never_promo_buyer': np.False_, 'avg_inter_purchase_days': np.float64(22.020408163265305), 'purchase_frequency_level': 'frequent', 'preferred_promo_types': [np.str_('Direct Discount'), np.str_('Membership Discount')], 'avg_order_value': np.float64(94.53699999999999), 'spending_level': 'medium', 'total_spend': np.float64(4726.849999999999), 'return_rate': np.float64(0.04), 'days_since_last_purchase': 15, 'activity_level': 'active', 'preferred_interaction_types': [np.str_('Email Open'), np.str_('Click-Through')], 'engagement_level': 'medium'}","[{'type': 'cross_sell', 'strategy': '基于您对Clothing和Food的偏好，推荐配套组合产品', 'expected_impact': '增加购买品类广度'}, {'type': 'advocacy', 'strategy': '邀请成为品牌大使，享受推荐奖励和专属社群权益', 'expected_impact': '获得3-5个新客户推荐'}, {'type': 'retention', 'strategy': '定期寄送专属会员杂志和新品小样，强化品牌归属感', 'expected_impact': '降低流失率 5-10%'}]","[{'category': np.str_('Clothing'), 'recommendation_type': 'personalized', 'rationale': '基于您Clothing品类的历史购买偏好'}, {'category': np.str_('Food'), 'recommendation_type': 'complementary', 'rationale': '与Clothing搭配购买的用户推荐'}, {'category': np.str_('Food'), 'recommendation_type': 'personalized', 'rationale': '基于您Food品类的历史购买偏好'}]",[],"[{'channel': '电子邮件', 'frequency': '每周1次', 'best_time': '周二上午'}]",预计在3个月内客户终身价值提升15-25%,5
